,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.0675550352.38,4.0,0.0,0.0
ur.01325543576.02,1.0,0.0,0.0
ur.01177101513.69,1.0,0.0,0.0
ur.0765737327.00,1.0,0.0,0.0
ur.01100454003.99,0.0,0.0,0.0
ur.0720001554.71,10.0,0.0,0.0
ur.0615476701.18,11.0,0.0,0.0
ur.0613505114.66,7.0,0.0002464875523786048,0.00019171254073891488
ur.01103042454.48,0.0,0.0,0.0
ur.0604137366.31,2.0,0.0,0.0
ur.01223252747.05,2.0,0.0,0.0
ur.01335011405.96,6.0,0.0,0.0
ur.0630151203.26,0.0,0.0,0.0
ur.0644567203.12,0.0,0.0,0.0
ur.0735037422.35,0.0,0.0,0.0
ur.01073262400.75,15.0,0.00039711883438775243,0.00039711883438775243
ur.01154173210.28,0.0,0.0,0.0
ur.01136715571.66,3.0,0.0,4.108125872976748e-05
ur.01131675765.52,17.0,5.4775011639689975e-05,0.0
ur.0601320046.33,0.0,0.0,0.0
ur.01061107735.10,0.0,0.0,0.0
ur.01254665375.62,25.0,0.0,0.0
ur.0734561052.25,1.0,0.0,0.0
ur.0637402166.44,0.0,0.0,0.0
ur.0650341761.85,18.0,0.0,0.0
ur.01205144160.27,1.0,0.0,0.0
ur.01370235274.70,1.0,0.0,0.0
ur.0626305072.17,19.0,0.0005888313751266675,0.0005066688576671325
ur.0752766763.88,6.0,4.108125872976748e-05,4.108125872976748e-05
ur.01334504026.58,1.0,0.0,0.0
ur.01151006273.25,2.0,0.0,0.0
ur.015511175204.09,86.0,0.002177306712677675,0.0021499192068578305
ur.013307576717.28,2.0,0.0,0.0
ur.01247470134.08,0.0,0.0,0.0
ur.01146460535.34,7.0,9.585627036945747e-05,5.4775011639689975e-05
ur.01215543371.15,23.0,0.0,0.0
ur.010413371502.56,0.0,0.0,0.0
ur.01017043005.08,23.0,0.00013693752909922494,6.846876454961247e-05
ur.01040317302.24,6.0,0.0,0.0
ur.014257756332.18,39.0,0.00010955002327937996,0.00012324377618930246
ur.0753730236.50,6.0,0.0,0.0
ur.01135410455.49,6.0,0.0,0.0
ur.0741024726.55,6.0,0.0,0.0
ur.01202033133.28,6.0,0.0,0.0
ur.01044546757.27,0.0,0.0,0.0
ur.0737342403.33,2.0,0.0,0.0
ur.01215540522.13,6.0,0.0,0.0
ur.01142343251.50,10.0,2.7387505819844987e-05,6.846876454961247e-05
ur.01233173143.62,21.0,0.00041081258729767494,0.0004792813518472875
ur.0662240546.90,4.0,0.0,0.0
ur.0627201247.92,4.0,0.0,0.0
ur.01120050645.80,32.0,0.0020951441952181413,0.0020677566893982967
ur.01075255260.24,9.0,0.0,0.0
ur.0626216043.09,9.0,0.0,0.0
ur.0576465060.27,9.0,0.0,0.0
ur.01216501163.02,9.0,0.0,0.0
ur.01034633703.79,9.0,0.0,0.0
ur.0656377446.18,9.0,0.0,0.0
ur.0662206656.58,9.0,0.0,0.0
ur.01102252563.39,9.0,0.0,0.0
ur.0704410773.05,9.0,0.0,0.0
ur.01035106403.91,18.0,0.0002601813052885273,0.0003834250814778299
ur.0740630142.67,2.0,0.0,0.0
ur.01342005741.19,0.0,0.0,0.0
ur.01312575211.45,0.0,0.0,0.0
ur.0703511171.67,2.0,0.0,0.0
ur.01112661314.19,0.0,0.0,0.0
ur.01014062227.25,3.0,0.0,0.0
ur.01221265054.17,4.0,4.108125872976748e-05,0.0
ur.0726127104.17,0.0,0.0,0.0
ur.01366357756.41,19.0,0.00030126256401829485,0.0003423438227480624
ur.01230236111.37,4.0,0.0,0.0
ur.01215767043.67,2.0,0.0,0.0
ur.0730665537.96,2.0,0.0,0.0
ur.01207545373.70,0.0,0.0,0.0
ur.01014157436.21,11.0,0.0002464875523786048,0.00028756881110837234
ur.01143556627.88,9.0,0.0,5.4775011639689975e-05
ur.0755224725.91,8.0,0.0,0.0
ur.012165302377.85,8.0,0.0,0.0
ur.012273414437.46,8.0,0.0,0.0
ur.01353732344.49,8.0,0.0,0.0
ur.01017464357.48,8.0,0.0,0.0
ur.0635456736.98,8.0,0.0,0.0
ur.014670262737.51,8.0,0.0,0.0
ur.0727143731.41,2.0,0.0,0.0
ur.015270521317.46,38.0,0.005819844986717005,0.005340563634869725
ur.0754755776.00,0.0,0.0,0.0
ur.015777340532.78,0.0,0.0,0.0
ur.013711043532.32,15.0,0.00020540629364883736,0.0003286500698381399
ur.01340412425.56,4.0,8.216251745953497e-05,0.00013693752909922494
ur.0656026310.26,2.0,0.0,0.0
ur.07776421617.92,8.0,8.216251745953497e-05,5.4775011639689975e-05
ur.01226746471.45,1.0,0.0,0.0
ur.0715027326.92,4.0,0.0,0.0
ur.015521070642.61,4.0,0.0,0.0
ur.01111114336.31,4.0,0.0,0.0
ur.010157316703.01,4.0,0.0,0.0
ur.01305027203.86,4.0,0.0,0.0
ur.0614667552.20,60.0,0.002492263029605888,0.002547038041245577
ur.01362715270.68,5.0,9.585627036945747e-05,8.216251745953497e-05
ur.0647722572.32,39.0,0.0023005504888669757,0.002259469230137209
ur.01311002475.07,0.0,0.0,0.0
ur.0720657004.52,0.0,0.0,0.0
ur.01252634417.55,0.0,0.0,0.0
ur.01322642644.57,0.0,0.0,0.0
ur.0655761611.09,0.0,0.0,0.0
ur.01000022477.32,1.0,0.0,0.0
ur.0602620776.75,1.0,0.0,0.0
ur.01320723630.21,21.0,0.00030126256401829485,0.0003286500698381399
ur.01250500224.40,24.0,0.00030126256401829485,0.00042450634020759745
ur.01267010655.21,12.0,0.0,0.0
ur.0773527104.87,40.0,0.0006846876454961251,0.0008900939391449628
ur.0771724560.96,12.0,0.0,0.0
ur.01361744237.61,12.0,0.0,0.0
ur.01046760621.33,12.0,0.0,0.0
ur.01372275222.96,12.0,0.0,0.0
ur.065021623.27,12.0,0.0,0.0
ur.01273137276.62,12.0,0.0,0.0
ur.0760107557.33,12.0,0.0,0.0
ur.01016501425.06,14.0,4.108125872976748e-05,0.00010955002327937996
ur.01201414614.08,12.0,0.0,0.0
ur.01355152250.60,3.0,0.00013693752909922494,4.108125872976748e-05
ur.01300720655.02,1.0,0.0,0.0
ur.0664300436.92,0.0,0.0,0.0
ur.0765360702.39,0.0,0.0,0.0
ur.01042402446.57,0.0,0.0,0.0
ur.014306376637.26,0.0,0.0,0.0
ur.01315701414.70,0.0,0.0,0.0
ur.01040754030.98,0.0,0.0,0.0
ur.0645217160.34,1.0,0.0,0.0
ur.01026775047.00,0.0,0.0,0.0
ur.01100333732.18,15.0,0.0,0.0
ur.0630736637.69,4.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.01240555221.61,1.0,0.0,0.0
ur.0710545675.62,0.0,0.0,0.0
ur.015456006072.18,97.0,0.0014652315613617082,0.0015610878317311658
ur.0717774032.91,1.0,0.0,0.0
ur.01164154676.70,0.0,0.0,0.0
ur.01076313145.88,20.0,0.0025333442883356547,0.0024374880179661986
ur.0663422331.28,21.0,0.001300906526442638,0.0012050502560731805
ur.016632207547.15,0.0,0.0,0.0
ur.01203313474.09,18.0,0.0,0.0
ur.0723647511.35,41.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.0607421111.38,61.0,6.846876454961247e-05,5.4775011639689975e-05
ur.014375533372.66,40.0,0.0,1.3693752909922494e-05
ur.01356227406.18,40.0,0.0,0.0
ur.0622103065.23,56.0,1.3693752909922494e-05,6.846876454961247e-05
ur.01316730701.39,68.0,0.0009037876920548853,0.0008216251745953502
ur.016217637677.77,58.0,5.4775011639689975e-05,9.585627036945747e-05
ur.01051346221.62,73.0,0.0014652315613617082,0.0012872127735327156
ur.01310114206.55,53.0,2.7387505819844987e-05,4.108125872976748e-05
ur.0703572600.92,30.0,0.0,2.7387505819844987e-05
ur.07512067462.33,20.0,0.00013693752909922494,0.0001643250349190699
ur.0622376071.07,40.0,0.0,0.0
ur.013204626255.28,89.0,0.00043820009311751996,0.000520362610577055
ur.01354275123.97,18.0,0.0,0.0
ur.0666346055.29,53.0,9.585627036945747e-05,9.585627036945747e-05
ur.010642470324.93,53.0,8.216251745953497e-05,2.7387505819844987e-05
ur.01201122321.92,35.0,1.3693752909922494e-05,0.0
ur.012756245272.64,25.0,0.0,0.0
ur.01130362416.21,0.0,0.0,0.0
ur.01355515647.35,1.0,0.0,0.0
ur.01203661510.50,1.0,0.0,0.0
ur.01105230140.44,0.0,0.0,0.0
ur.07633205140.34,8.0,0.0003834250814778299,0.00031495631692821736
ur.0711256304.00,10.0,5.4775011639689975e-05,0.00010955002327937996
ur.0650541417.83,1.0,0.0,0.0
ur.0677465062.09,1.0,0.0,0.0
ur.01076506631.54,12.0,0.0,0.0
ur.01236221364.13,12.0,0.0,0.0
ur.01125006224.54,12.0,0.0,0.0
ur.011225373277.75,31.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.012415664717.68,12.0,0.0,0.0
ur.01237305412.81,12.0,0.0,0.0
ur.054774325.09,12.0,0.0,0.0
ur.01160452303.17,12.0,0.0,0.0
ur.01226302354.15,12.0,0.0,0.0
ur.01203566755.18,12.0,0.0,0.0
ur.010437224232.69,12.0,0.0,0.0
ur.01266747014.78,12.0,0.0,0.0
ur.0630127712.06,83.0,0.0016021690904609333,0.0019034316544792285
ur.0656322520.15,0.0,0.0,0.0
ur.0647217233.97,0.0,0.0,0.0
ur.01154610134.41,0.0,0.0,0.0
ur.01036301740.76,22.0,2.7387505819844987e-05,0.0
ur.01017540407.16,1.0,0.0,0.0
ur.0744563071.84,21.0,0.0,0.0
ur.0721455051.66,0.0,0.0,0.0
ur.01300206131.06,0.0,0.0,0.0
ur.01356311064.99,14.0,0.0,0.0
ur.01146250646.83,21.0,0.0012598252677128705,0.0010544189740640329
ur.0705225756.94,16.0,0.0017938816311998485,0.0016569441021006234
ur.0746165436.25,0.0,0.0,0.0
ur.01125450100.36,0.0,0.0,0.0
ur.01255077505.68,0.0,0.0,0.0
ur.0710575046.36,0.0,0.0,0.0
ur.0667337043.10,0.0,0.0,0.0
ur.01173434332.03,3.0,0.0,0.0
ur.013024217343.21,3.0,0.0,0.0
ur.01117157400.37,28.0,0.0009037876920548853,0.001109193985703723
ur.0760451271.78,14.0,0.0001643250349190699,0.0001780187878289924
ur.0624647361.49,0.0,0.0,0.0
ur.01344656567.68,22.0,0.0,0.0
ur.01330605767.13,8.0,4.108125872976748e-05,6.846876454961247e-05
ur.0607477203.05,52.0,0.0010270314682441879,0.0009859502095144203
ur.01166233517.66,5.0,0.0,0.0
ur.0720713337.37,7.0,0.00027387505819844983,0.00023279379946868233
ur.01237401152.98,5.0,0.0,0.0
ur.0771233577.13,6.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.01273756226.67,0.0,0.0,0.0
ur.01207343454.09,0.0,0.0,0.0
ur.01357624647.69,7.0,0.00020540629364883736,0.00019171254073891488
ur.0672256211.57,0.0,0.0,0.0
ur.01176321331.00,0.0,0.0,0.0
ur.01200462765.20,1.0,0.0,0.0
ur.012707551117.25,16.0,6.846876454961247e-05,8.216251745953497e-05
ur.0634402465.01,0.0,0.0,0.0
ur.0717316141.39,5.0,0.0,0.0
ur.013024656077.51,5.0,0.0,0.0
ur.0640364422.37,16.0,6.846876454961247e-05,4.108125872976748e-05
ur.01111036623.36,5.0,0.0,0.0
ur.01347663232.78,5.0,0.0,0.0
ur.0644065200.61,0.0,0.0,0.0
ur.0716724534.81,0.0,0.0,0.0
ur.016373262357.10,2.0,0.0,0.0
ur.0701534326.20,8.0,6.846876454961247e-05,2.7387505819844987e-05
ur.0621176355.15,35.0,0.003245419439651614,0.0032180319338317694
ur.0576024570.31,0.0,0.0,0.0
ur.01350670463.91,0.0,0.0,0.0
ur.0716635655.55,0.0,0.0,0.0
ur.01041760516.71,1.0,0.0,0.0
ur.01146156063.91,1.0,0.0,0.0
ur.01173737150.07,2.0,0.0,0.0
ur.07524666617.82,3.0,0.0,0.0
ur.0701675156.09,25.0,0.0,0.0
ur.01004525724.27,0.0,0.0,0.0
ur.01300744731.17,2.0,0.0,0.0
ur.01322411636.47,0.0,0.0,0.0
ur.012762241437.44,0.0,0.0,0.0
ur.01367262622.69,0.0,0.0,0.0
ur.0610055521.87,19.0,0.0003286500698381399,0.00030126256401829485
ur.0777047202.88,29.0,0.001246131514802948,0.0011776627502533355
ur.0714070552.32,4.0,0.0,0.0
ur.01224156256.65,101.0,0.005463807411059026,0.0055048886697887925
ur.011521161222.48,5.0,1.3693752909922494e-05,4.108125872976748e-05
ur.0644511066.33,0.0,0.0,0.0
ur.01271425204.04,0.0,0.0,0.0
ur.0712434301.07,0.0,0.0,0.0
ur.01026553171.55,1.0,0.0,0.0
ur.0662301275.38,17.0,1.3693752909922494e-05,5.4775011639689975e-05
ur.011721305517.90,0.0,0.0,0.0
ur.01106012116.19,4.0,0.0,0.0
ur.0770064410.05,1.0,0.0,0.0
ur.0747217742.60,0.0,0.0,0.0
ur.01327255035.42,23.0,9.585627036945747e-05,8.216251745953497e-05
ur.01363375403.46,2.0,0.0,0.0
ur.01227134006.25,3.0,0.0,0.0
ur.0700425476.95,2.0,0.0,0.0
ur.01105334575.49,1.0,0.0,0.0
ur.01210211712.18,8.0,4.108125872976748e-05,4.108125872976748e-05
ur.01265704203.36,5.0,0.0,0.0
ur.0763723676.22,12.0,0.00060252512803659,0.0008627064333251177
ur.0576155207.22,5.0,0.0,0.0
ur.0624144437.13,5.0,0.0,0.0
ur.014354206577.97,13.0,0.0005340563634869775,0.0007394626571358151
ur.0677600346.43,8.0,0.00020540629364883736,0.00023279379946868233
ur.01050713126.32,0.0,0.0,0.0
ur.01305550734.52,0.0,0.0,0.0
ur.0651310326.67,4.0,0.0,0.0
ur.0623712734.81,34.0,0.0,0.0
ur.0734766747.67,39.0,0.005285788623230036,0.004258757154985864
ur.0773631570.66,0.0,0.0,0.0
ur.01265713147.31,18.0,6.846876454961247e-05,2.7387505819844987e-05
ur.01231425441.04,0.0,0.0,0.0
ur.01302155501.56,15.0,0.0003560375756579849,0.0003560375756579849
ur.015463443464.85,2.0,0.0,0.0
ur.0734251673.03,1.0,0.0,0.0
ur.01032404651.84,17.0,0.0012872127735327156,0.0009037876920548853
ur.01152764157.21,18.0,0.0022868567359570534,0.0017391066195601584
ur.01031211650.34,0.0,0.0,0.0
ur.01152164726.94,0.0,0.0,0.0
ur.01331413312.64,0.0,0.0,0.0
ur.01247452360.89,1.0,0.0,0.0
ur.01314011732.26,1.0,0.0,0.0
ur.0717570547.82,5.0,0.0,0.0
ur.01266331243.07,0.0,0.0,0.0
ur.01274406275.82,2.0,0.0,0.0
ur.0762427004.53,2.0,0.0,0.0
ur.011235075477.55,63.0,0.0012050502560731805,0.001328294032262483
ur.0677033515.31,16.0,0.0,0.0
ur.01042151240.70,41.0,0.002122531701037986,0.0022320817243173642
ur.01010176777.74,2.0,0.0,0.0
ur.01272310660.24,1.0,0.0,0.0
ur.01031055507.45,1.0,0.0,0.0
ur.0636602113.26,0.0,0.0,0.0
ur.010206612352.53,5.0,0.0,0.0
ur.0740360623.20,5.0,0.0,0.0
ur.01322234503.61,33.0,0.0022320817243173642,0.002040369183578452
ur.01145716603.23,5.0,0.0,0.0
ur.0625402522.00,5.0,0.0,0.0
ur.0741631122.88,5.0,0.0,0.0
ur.01122707513.48,29.0,0.0025744255470654216,0.0024785692766959655
ur.0717225435.30,2.0,0.0,0.0
ur.01370125247.19,6.0,0.0003423438227480624,0.00023279379946868233
ur.01314535633.42,0.0,0.0,0.0
ur.0771750437.66,2.0,0.0,0.0
ur.01131571605.88,0.0,0.0,0.0
ur.0657261745.54,9.0,0.0,0.0
ur.0601057240.12,0.0,0.0,0.0
ur.0640320270.04,2.0,0.0,0.0
ur.01025102062.05,13.0,5.4775011639689975e-05,2.7387505819844987e-05
ur.012627507617.97,18.0,0.00010955002327937996,2.7387505819844987e-05
ur.015202014577.64,50.0,0.0001643250349190699,0.00021910004655875984
ur.013625313677.72,39.0,0.00010955002327937996,0.00021910004655875984
ur.01044013013.40,27.0,0.000520362610577055,0.00060252512803659
ur.01144033136.78,14.0,0.0,0.0
ur.0100521534.43,60.0,0.0006709938925862026,0.0009037876920548853
ur.0630423443.15,39.0,0.0003834250814778299,0.00045189384602744247
ur.01155544454.25,39.0,0.00012324377618930246,0.00013693752909922494
ur.01140406115.63,14.0,0.0,0.0
ur.01151362467.09,14.0,0.0,0.0
ur.01067360450.13,14.0,0.0,0.0
ur.01213114007.74,14.0,0.0,0.0
ur.01371164416.48,14.0,0.0,0.0
ur.015266575153.41,23.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.011236254527.52,30.0,0.0005477501163969,0.0005066688576671325
ur.01026456717.36,14.0,0.0,0.0
ur.010312642555.21,23.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01210577307.03,10.0,0.0,0.0
ur.01315456243.27,11.0,0.0,0.0
ur.0640165343.12,33.0,0.0023279379946868203,0.002355325500506665
ur.01056016420.36,10.0,0.0,0.0
ur.01243674370.07,10.0,0.0,0.0
ur.01235041051.36,10.0,0.0,0.0
ur.07600763312.55,10.0,0.0,0.0
ur.01056445126.92,10.0,0.0,0.0
ur.0755007050.22,10.0,0.0,0.0
ur.01073733712.66,10.0,0.0,0.0
ur.011643375437.77,10.0,0.0,0.0
ur.0636364357.13,9.0,0.0,0.0
ur.0616265726.51,1.0,0.0,0.0
ur.01317147375.78,0.0,0.0,0.0
ur.01224315435.68,0.0,0.0,0.0
ur.01017044301.94,1.0,0.0,0.0
ur.01032315713.32,1.0,0.0,0.0
ur.01241150577.46,0.0,0.0,0.0
ur.01157614416.80,6.0,0.00028756881110837234,0.0002601813052885273
ur.0651752664.53,8.0,5.4775011639689975e-05,1.3693752909922494e-05
ur.01072275550.08,42.0,0.0019719004190288407,0.0020677566893982967
ur.01326702011.43,0.0,0.0,0.0
ur.01334526125.93,0.0,0.0,0.0
ur.01024363740.55,0.0,0.0,0.0
ur.0756612764.09,5.0,0.0,0.0
ur.01324746450.33,0.0,0.0,0.0
ur.0713241542.80,0.0,0.0,0.0
ur.01136720431.66,45.0,0.0024237942650562764,0.0026839755703448
ur.01344261600.07,20.0,0.001081806479883878,0.0013419877851724056
ur.07642125164.83,23.0,0.0007120751513159701,0.0008079314216854277
ur.015124321217.27,1.0,0.0,0.0
ur.01305044467.68,0.0,0.0,0.0
ur.01005510762.61,0.0,0.0,0.0
ur.0646671363.22,22.0,0.0,0.0
ur.01141501414.12,0.0,0.0,0.0
ur.0604242463.70,0.0,0.0,0.0
ur.01162317707.88,0.0,0.0,0.0
ur.0607771240.30,0.0,0.0,0.0
ur.01221556472.47,2.0,0.0,0.0
ur.0715267577.01,2.0,0.0,0.0
ur.01130157156.08,2.0,0.0,0.0
ur.01351255476.22,2.0,0.0,0.0
ur.01042052315.06,0.0,0.0,0.0
ur.01126117364.45,12.0,0.00031495631692821736,0.00020540629364883736
ur.0663774425.85,4.0,0.0,0.0
ur.01052177165.14,4.0,0.0,0.0
ur.01147262235.75,4.0,0.0,0.0
ur.0641223526.36,4.0,0.0,0.0
ur.0742521420.83,0.0,0.0,0.0
ur.01321723071.04,4.0,0.0,0.0
ur.0656243474.39,40.0,0.0008490126804151952,0.0009722564566044978
ur.014030415242.81,14.0,0.0005066688576671325,0.00060252512803659
ur.01314515412.79,4.0,0.0,0.0
ur.0576724656.94,0.0,0.0,0.0
ur.01065000004.26,1.0,0.0,0.0
ur.01325047547.08,0.0,0.0,0.0
ur.01345142222.55,1.0,0.0,0.0
ur.01063154663.91,0.0,0.0,0.0
ur.01121642400.62,45.0,0.0007942376687755052,0.0006709938925862026
