,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.01134526327.56,35.0,0.0,0.0
ur.01210706263.89,32.0,0.0,0.0
ur.014657050657.85,43.0,0.0,0.0
ur.013212645427.01,38.0,6.846876454961247e-05,5.4775011639689975e-05
ur.01020556743.88,35.0,0.0,0.0
ur.01250364366.06,46.0,0.0,1.3693752909922494e-05
ur.0721541525.48,55.0,0.0005614438693068225,0.0003834250814778299
ur.010427464017.45,49.0,0.0,0.0
ur.0673200436.20,43.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.0761342471.65,54.0,9.585627036945747e-05,0.0001643250349190699
ur.0717343711.01,76.0,0.0006299126338564351,0.00060252512803659
ur.013340224052.96,43.0,1.3693752909922494e-05,0.0
ur.013062713757.39,57.0,9.585627036945747e-05,2.7387505819844987e-05
ur.01340502733.80,9.0,0.0,0.0
ur.01113066305.40,10.0,2.7387505819844987e-05,0.00012324377618930246
ur.01325162326.46,3.0,0.0,0.0
ur.01360572540.89,3.0,0.0,0.0
ur.0643013550.80,5.0,0.00010955002327937996,2.7387505819844987e-05
ur.0727273543.11,1.0,0.0,0.0
ur.0671744450.29,1.0,0.0,0.0
ur.01317173374.50,19.0,5.4775011639689975e-05,8.216251745953497e-05
ur.01007033370.91,1.0,0.0,0.0
ur.0766551110.26,1.0,0.0,0.0
ur.0656254226.27,1.0,0.0,0.0
ur.01246100126.54,2.0,0.0,0.0
ur.0576740372.66,2.0,0.0,0.0
ur.0771737163.73,2.0,0.0,0.0
ur.010525231103.67,0.0,0.0,0.0
ur.013761720401.06,6.0,6.846876454961247e-05,9.585627036945747e-05
ur.01175602504.15,6.0,0.0,0.0
ur.01234534400.23,6.0,0.0,0.0
ur.01327500011.18,6.0,0.0,0.0
ur.01111150501.84,33.0,0.00020540629364883736,0.0003423438227480624
ur.01235272143.32,6.0,0.0,0.0
ur.01065414157.39,156.0,0.005587051187248326,0.004957138553391901
ur.01057447726.53,2.0,0.0,0.0
ur.01036351516.56,2.0,0.0,0.0
ur.01352456245.70,0.0,0.0,0.0
ur.01076216224.39,16.0,0.0,0.0
ur.0745771255.13,33.0,0.00019171254073891488,8.216251745953497e-05
ur.01141175331.41,23.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01170023557.02,27.0,0.0003286500698381399,0.00030126256401829485
ur.07742142037.64,43.0,0.0010407252211541104,0.0010133377153342654
ur.01254251744.66,3.0,0.0,0.0
ur.01103547373.05,3.0,0.0,0.0
ur.01366642114.36,21.0,1.3693752909922494e-05,8.216251745953497e-05
ur.01020077543.89,27.0,0.0001643250349190699,0.00027387505819844983
ur.0577057722.00,44.0,0.0007120751513159701,0.0009722564566044978
ur.01104515444.23,2.0,0.0,0.0
ur.01267660357.18,0.0,0.0,0.0
ur.01237325647.57,11.0,0.0,0.0
ur.01114154214.76,3.0,0.0,0.0
ur.01154101521.99,3.0,0.0,0.0
ur.015007367222.05,2.0,0.0,0.0
ur.01216722354.17,2.0,0.0,0.0
ur.01255663032.99,2.0,0.0,0.0
ur.014650316677.51,10.0,0.0,0.0
ur.01201662766.19,18.0,0.0,0.0
ur.01041722777.46,18.0,0.0,0.0
ur.0660312411.63,19.0,0.0,0.0
ur.01060053261.03,18.0,0.0,0.0
ur.07364377117.42,18.0,0.0,0.0
ur.01050311543.16,18.0,0.0,0.0
ur.01152152442.23,29.0,0.0,0.0
ur.0635372044.91,29.0,0.0,0.0
ur.0712537120.02,18.0,0.0,0.0
ur.01327341707.02,38.0,0.0,0.0
ur.0756164542.36,29.0,0.0,0.0
ur.0726035045.16,18.0,0.0,0.0
ur.01134162244.83,18.0,0.0,0.0
ur.0704431104.05,18.0,0.0,0.0
ur.0623022426.16,18.0,0.0,0.0
ur.01140021425.80,29.0,0.0,0.0
ur.0647036707.63,29.0,0.0,0.0
ur.01132276676.37,18.0,0.0,0.0
ur.0760564770.18,29.0,0.0,0.0
ur.01033602404.03,1.0,0.0,0.0
ur.01101715604.37,1.0,0.0,0.0
ur.01020441111.36,9.0,0.0,0.0
ur.01357416766.36,2.0,0.0,0.0
ur.01277546175.42,25.0,0.0002464875523786048,0.00028756881110837234
ur.01255670326.15,4.0,0.0,0.0
ur.014064106022.56,20.0,4.108125872976748e-05,4.108125872976748e-05
ur.0647765124.81,7.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01143525407.35,2.0,0.0,0.0
ur.0666347335.74,2.0,0.0,0.0
ur.013062017302.22,2.0,0.0,0.0
ur.0612600561.47,28.0,0.0008900939391449628,0.0008764001862350402
ur.0734775336.39,2.0,0.0,0.0
ur.01167505531.09,3.0,0.0,0.0
ur.01107073030.40,2.0,0.0,0.0
ur.01231101522.79,2.0,0.0,0.0
ur.01160117636.05,12.0,0.00021910004655875984,0.00031495631692821736
ur.0625524010.36,0.0,0.0,0.0
ur.01203407245.64,10.0,0.0,0.0
ur.01124331257.85,10.0,0.0,0.0
ur.0655621156.66,10.0,0.0,0.0
ur.01004451235.25,10.0,0.0,0.0
ur.01120055747.75,10.0,0.0,0.0
ur.01226143754.00,10.0,0.0,0.0
ur.01265422123.46,10.0,0.0,0.0
ur.01077154634.99,10.0,0.0,0.0
ur.01321243325.26,10.0,0.0,0.0
ur.01236745465.62,1.0,0.0,0.0
ur.010615204772.98,1.0,0.0,0.0
ur.01120453110.64,0.0,0.0,0.0
ur.01367175132.81,0.0,0.0,0.0
ur.01370117260.90,1.0,0.0,0.0
ur.0774441222.71,1.0,0.0,0.0
ur.0745413471.08,19.0,0.0,0.0
ur.0604177525.00,19.0,0.0,0.0
ur.01221174140.50,19.0,0.0,0.0
ur.0661374513.33,5.0,0.0,0.0
ur.0767346070.07,5.0,0.0,0.0
ur.01002612310.76,5.0,0.0,0.0
ur.01050725510.41,5.0,0.0,0.0
ur.01113612401.42,5.0,0.0,0.0
ur.0636644401.14,11.0,0.0001643250349190699,0.0001780187878289924
ur.0676776073.06,3.0,0.0,0.0
ur.01270266760.18,3.0,0.0,0.0
ur.01336402160.37,3.0,0.0,0.0
ur.0612776060.42,3.0,0.0,0.0
ur.0713351001.55,5.0,0.0,0.0
ur.01077103610.79,5.0,0.0,0.0
ur.01265746042.45,6.0,0.0,0.0
ur.01136657021.32,2.0,0.0,0.0
ur.01322221310.49,2.0,0.0,0.0
ur.01175526240.63,6.0,0.00012324377618930246,6.846876454961247e-05
ur.07770245023.33,0.0,0.0,0.0
ur.012634041317.01,38.0,0.0007668501629556602,0.0009448689507846528
ur.0713441514.19,15.0,0.00015063128200914743,0.00013693752909922494
ur.0660323662.86,12.0,0.0,0.0
ur.01302710432.36,12.0,0.0,0.0
ur.0704321057.03,12.0,0.0,0.0
ur.0631375226.48,12.0,0.0,0.0
ur.01312517110.54,23.0,5.4775011639689975e-05,4.108125872976748e-05
ur.01150637216.00,12.0,0.0,0.0
ur.0647600232.17,12.0,0.0,0.0
ur.013766422475.27,12.0,0.0,0.0
ur.0751454610.88,12.0,0.0,0.0
ur.01017570010.07,12.0,0.0,0.0
ur.0655710116.39,21.0,0.0,0.0
ur.015202014577.64,2.0,0.0,0.0
ur.01101714377.63,2.0,0.0,0.0
ur.01133254140.58,4.0,0.00010955002327937996,4.108125872976748e-05
ur.0642240220.11,2.0,0.0,0.0
ur.01156347637.33,2.0,0.0,0.0
ur.01072275550.08,5.0,0.0001643250349190699,0.00015063128200914743
ur.01320245471.03,32.0,0.00041081258729767494,0.0006162188809465125
ur.01172600024.33,16.0,0.00013693752909922494,0.00015063128200914743
ur.0746713051.76,103.0,0.004874976035932367,0.005354257387779647
ur.0631535524.27,22.0,0.0004792813518472875,0.0006573001396762801
ur.01024132366.95,24.0,0.0,0.0
ur.01256540411.35,24.0,0.0,0.0
ur.01036556150.83,24.0,0.0,0.0
ur.0606041347.93,24.0,0.0,0.0
ur.01116010615.14,24.0,0.0,0.0
ur.01015625255.96,24.0,0.0,0.0
ur.01216635016.07,24.0,0.0,0.0
ur.0624673063.72,24.0,0.0,0.0
ur.01115140524.62,24.0,0.0,0.0
ur.01274734324.57,24.0,0.0,0.0
ur.01226621124.08,24.0,0.0,0.0
ur.0707341773.50,24.0,0.0,0.0
ur.0714704141.87,24.0,0.0,0.0
ur.0670057046.47,24.0,0.0,0.0
ur.01313002051.10,24.0,0.0,0.0
ur.01140360766.18,24.0,0.0,0.0
ur.01056351506.22,24.0,0.0,0.0
ur.01356275560.54,24.0,0.0,0.0
ur.01001202406.70,24.0,0.0,0.0
ur.01116317776.95,24.0,0.0,0.0
ur.01261721200.31,24.0,0.0,0.0
ur.0615406562.89,24.0,0.0,0.0
ur.01140456426.46,24.0,0.0,0.0
ur.0713372140.52,24.0,0.0,0.0
ur.0762616273.97,24.0,0.0,0.0
ur.013466310042.48,16.0,0.0,0.0
ur.01327722407.17,16.0,0.0,0.0
ur.016162605462.77,39.0,0.00042450634020759745,0.0006299126338564351
ur.016530546571.97,16.0,0.0,0.0
ur.01037323124.06,16.0,0.0,0.0
ur.01002672217.27,16.0,0.0,0.0
ur.01153551524.84,16.0,0.0,0.0
ur.011420436371.14,16.0,0.0,0.0
ur.01155203723.42,16.0,0.0,0.0
ur.013571722302.35,16.0,0.0,0.0
ur.01330074174.38,16.0,0.0,0.0
ur.010301636177.48,23.0,0.0001643250349190699,0.00015063128200914743
ur.07420607377.75,16.0,0.0,0.0
ur.07505200427.71,16.0,0.0,0.0
ur.01354210143.39,16.0,0.0,0.0
ur.011027134424.49,16.0,0.0,0.0
ur.010400435147.49,16.0,0.0,0.0
ur.01052077240.13,4.0,0.0001643250349190699,0.00013693752909922494
ur.0621615710.85,1.0,0.0,0.0
ur.01351255476.22,2.0,4.108125872976748e-05,2.7387505819844987e-05
ur.01046563623.95,0.0,0.0,0.0
ur.01107073077.45,4.0,0.00010955002327937996,8.216251745953497e-05
ur.01122054171.96,0.0,0.0,0.0
ur.0724160524.14,2.0,0.0,0.0
ur.0772717460.14,17.0,0.0005477501163969,0.000520362610577055
ur.01330764062.25,46.0,1.3693752909922494e-05,6.846876454961247e-05
ur.0644774462.29,27.0,0.0,0.0
ur.0744616221.22,27.0,0.0,0.0
ur.01051755116.76,27.0,0.0,0.0
ur.01150760007.64,27.0,0.0,0.0
ur.01176455504.28,27.0,0.0,0.0
ur.01277447444.43,27.0,0.0,0.0
ur.0705070322.63,27.0,0.0,0.0
ur.01004343140.84,27.0,0.0,0.0
ur.01017161427.76,27.0,0.0,0.0
ur.01363044335.99,27.0,0.0,0.0
ur.01337355511.76,27.0,0.0,0.0
ur.0720154063.37,27.0,0.0,0.0
ur.0653264233.02,27.0,0.0,0.0
ur.0613017341.18,27.0,0.0,0.0
ur.0704712477.99,27.0,0.0,0.0
ur.0644305453.17,45.0,9.585627036945747e-05,8.216251745953497e-05
ur.01313517125.54,27.0,0.0,0.0
ur.0644146160.10,27.0,0.0,0.0
ur.01253706176.81,27.0,0.0,0.0
ur.01370521504.00,27.0,0.0,0.0
ur.01034252003.00,1186.0,0.0022320817243173642,0.002355325500506665
ur.0667156247.07,133.0,0.001834962889929616,0.002081450442308219
ur.01034333472.80,27.0,0.0,0.0
ur.01272505323.78,27.0,0.0,0.0
ur.01140372517.23,0.0,0.0,0.0
ur.01112312344.65,0.0,0.0,0.0
ur.01271623047.28,8.0,0.0,0.0
ur.01251175670.91,1.0,0.0,0.0
ur.01311020442.39,4.0,0.0,0.0
ur.01054511540.21,4.0,0.0,0.0
ur.01221122514.72,4.0,0.0,0.0
ur.0700027024.26,4.0,0.0,0.0
ur.0611745014.23,4.0,0.0,0.0
ur.01007070733.09,0.0,0.0,0.0
ur.01372326653.64,48.0,0.0022320817243173642,0.002314244241776898
ur.01232120541.20,1.0,0.0,0.0
ur.0673452676.00,16.0,0.0,1.3693752909922494e-05
ur.01123140347.51,23.0,0.00043820009311751996,0.00039711883438775243
ur.01226074317.94,15.0,0.0001780187878289924,0.0001643250349190699
ur.01362346677.12,6.0,0.0,0.0
ur.01032530122.28,9.0,0.00021910004655875984,0.00020540629364883736
ur.014761742173.17,0.0,0.0,0.0
ur.01024420777.29,5.0,0.0,0.0
ur.015051523222.56,6.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.012337356717.04,53.0,0.0014241503026319407,0.0013967627968120956
ur.010451561277.54,24.0,0.00027387505819844983,0.0003560375756579849
ur.01067163232.17,6.0,2.7387505819844987e-05,0.0
ur.01126117364.45,6.0,0.00031495631692821736,0.00027387505819844983
ur.014656612573.28,0.0,0.0,0.0
ur.01257510740.00,4.0,0.0,0.0
ur.0722556272.63,87.0,0.0009448689507846528,0.0007531564100457376
ur.01252514230.25,4.0,0.0,0.0
ur.0740170043.31,60.0,0.001300906526442638,0.0008490126804151952
ur.0701675156.09,39.0,0.0023827130063265095,0.0028893818639936343
ur.01153541651.44,33.0,0.0007531564100457376,0.0007257689042258926
ur.01200664030.36,1.0,0.0,0.0
ur.01134432546.53,8.0,5.4775011639689975e-05,4.108125872976748e-05
ur.01360660160.38,8.0,0.0,2.7387505819844987e-05
ur.01202160461.21,7.0,6.846876454961247e-05,8.216251745953497e-05
ur.01176636516.64,16.0,4.108125872976748e-05,2.7387505819844987e-05
ur.01132631356.70,6.0,0.0,0.0
ur.01206021561.61,6.0,0.0,0.0
ur.01117574672.18,12.0,0.0,0.0
ur.01073135624.09,12.0,0.0,0.0
ur.0624645572.15,12.0,0.0,0.0
ur.01161665554.23,12.0,0.0,0.0
ur.01007373133.65,12.0,0.0,0.0
ur.01071515411.12,12.0,0.0,0.0
ur.01017670024.41,38.0,0.0002464875523786048,0.00020540629364883736
ur.0772261423.73,12.0,0.0,0.0
ur.0626753413.98,12.0,0.0,0.0
ur.0777154066.65,12.0,0.0,0.0
ur.01256036403.07,12.0,0.0,0.0
ur.01324232526.13,28.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01335352711.67,53.0,0.0007531564100457376,0.0006573001396762801
ur.0603305765.03,1.0,0.0,0.0
ur.0704101377.41,2.0,6.846876454961247e-05,4.108125872976748e-05
ur.01173714040.59,2.0,0.0,0.0
ur.01207237513.37,2.0,0.0,0.0
ur.01016574216.23,2.0,0.0,0.0
ur.01217237105.40,0.0,0.0,0.0
ur.01207505663.63,2.0,0.0,0.0
ur.01152600516.05,2.0,0.0,0.0
ur.012641221217.65,3.0,0.0,0.0
ur.01330455477.12,81.0,0.0010270314682441879,0.0010133377153342654
ur.01147274127.66,40.0,6.846876454961247e-05,6.846876454961247e-05
ur.01167166677.08,42.0,5.4775011639689975e-05,9.585627036945747e-05
ur.01206024074.75,56.0,0.0003697313285679074,0.00060252512803659
ur.01026341616.41,30.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01054423016.57,17.0,0.0,0.0
ur.0611650056.29,17.0,0.0,0.0
ur.01363514775.97,15.0,0.0,0.0
ur.0626103614.32,15.0,0.0,0.0
ur.01127115654.03,15.0,0.0,0.0
ur.01243344254.78,15.0,0.0,0.0
ur.01351054651.54,39.0,0.0,6.846876454961247e-05
ur.0106712502.58,0.0,0.0,0.0
ur.0641615405.18,7.0,4.108125872976748e-05,1.3693752909922494e-05
ur.01322626065.72,7.0,5.4775011639689975e-05,4.108125872976748e-05
ur.07771027574.44,7.0,2.7387505819844987e-05,0.0
ur.01106616621.66,0.0,0.0,0.0
ur.01020506021.17,3.0,0.0,0.0
ur.01314513022.95,3.0,0.0,0.0
ur.0637222122.16,3.0,0.0,0.0
ur.01074444445.13,3.0,0.0,0.0
ur.01170336134.02,43.0,0.004423082189904931,0.004039657108427107
ur.01251161531.28,60.0,0.007983457946484728,0.008503820557061776
ur.01247137325.44,11.0,0.0002464875523786048,0.00021910004655875984
ur.01255077505.68,0.0,0.0,0.0
ur.011773175525.61,0.0,0.0,0.0
ur.015622657072.10,2.0,0.0,0.0
ur.0731742442.67,2.0,0.0,0.0
ur.0707462431.36,2.0,0.0,0.0
ur.0622030000.28,2.0,0.0,0.0
ur.01240341663.99,18.0,0.00013693752909922494,0.00015063128200914743
ur.01231544777.19,5.0,5.4775011639689975e-05,6.846876454961247e-05
ur.01021563722.01,3.0,0.0,0.0
ur.01067677122.84,3.0,0.0,0.0
ur.01065055435.42,3.0,0.0,0.0
ur.01134407013.44,3.0,0.0,0.0
ur.0617772436.54,0.0,0.0,0.0
ur.01324421543.17,0.0,0.0,0.0
ur.0633361022.65,5.0,0.0,0.0
ur.0650577231.33,98.0,0.0003834250814778299,0.00039711883438775243
ur.01012526552.38,9.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.0702520526.07,10.0,0.00013693752909922494,6.846876454961247e-05
ur.0634130655.95,3.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.01222330372.26,1.0,0.0,0.0
ur.015343211163.89,17.0,0.000465587598937365,0.0003697313285679074
ur.01146250646.83,19.0,0.0003423438227480624,0.00023279379946868233
ur.0757226324.38,37.0,0.001300906526442638,0.0009996439624243428
ur.01160446524.60,21.0,0.0021499192068578305,0.0021499192068578305
ur.01307027731.39,0.0,0.0,0.0
ur.01053061520.47,0.0,0.0,0.0
ur.01013341563.17,1.0,0.0,0.0
ur.0723647511.35,6.0,0.00021910004655875984,0.00023279379946868233
ur.016230742332.22,13.0,0.00030126256401829485,0.00045189384602744247
ur.01003631057.22,8.0,0.00027387505819844983,0.00028756881110837234
ur.0746770672.39,17.0,0.0,0.0
ur.01326742152.02,17.0,0.0,0.0
ur.016524044177.35,17.0,0.0,0.0
ur.01332365437.03,17.0,0.0,0.0
ur.01133611355.45,17.0,0.0,0.0
ur.013370163157.09,17.0,0.0,0.0
ur.0747113102.65,18.0,1.3693752909922494e-05,0.00013693752909922494
ur.01011242772.75,17.0,0.0,0.0
ur.01070331511.36,17.0,0.0,0.0
ur.0632542272.49,17.0,0.0,0.0
ur.01310033172.01,17.0,0.0,0.0
ur.01356146372.64,17.0,0.0,0.0
ur.01021067402.34,17.0,0.0,0.0
ur.01212513552.89,17.0,0.0,0.0
ur.01036446550.74,21.0,2.7387505819844987e-05,0.0
ur.0602312322.71,4.0,0.0,0.0
ur.0654352556.72,4.0,0.0,0.0
ur.01343230542.98,4.0,0.0,0.0
ur.0632142415.60,4.0,0.0,0.0
ur.01262023750.39,4.0,0.0,0.0
ur.01276262461.72,0.0,0.0,0.0
ur.01105431103.05,1.0,0.0,0.0
ur.0726122655.44,2.0,0.0,0.0
ur.0673205624.91,1.0,0.0,0.0
ur.01067664505.72,6.0,0.0,0.0
ur.01166723714.00,1.0,0.0,0.0
ur.01077165077.20,17.0,0.0006846876454961251,0.0007257689042258926
ur.010107007117.60,121.0,0.004957138553391901,0.0048065072713827555
ur.01330207350.76,104.0,0.0005340563634869775,0.0006846876454961251
ur.0645723746.12,10.0,0.0,0.0
ur.01060441774.80,10.0,0.0,0.0
ur.01071730745.55,19.0,0.00021910004655875984,0.00019171254073891488
ur.0701225566.47,35.0,0.001163968997343413,0.0012872127735327156
ur.01366065414.59,10.0,0.0,0.0
ur.0602130246.72,10.0,0.0,0.0
ur.01273521234.10,10.0,0.0,0.0
ur.0667111132.59,85.0,0.00015063128200914743,0.00015063128200914743
ur.0725245712.88,22.0,0.00015063128200914743,0.0001643250349190699
ur.01173540344.30,3.0,0.0,0.0
ur.01022327111.14,2.0,0.0,0.0
ur.0735625412.46,2.0,0.0,0.0
ur.0771074230.67,18.0,0.0,0.0
ur.01134647416.26,18.0,0.0,0.0
ur.0753252550.92,33.0,0.00012324377618930246,8.216251745953497e-05
ur.01207510442.53,18.0,0.0,0.0
ur.01173113065.65,18.0,0.0,0.0
ur.01102604342.74,18.0,0.0,0.0
ur.01251562312.75,38.0,0.0,0.0
ur.0756051665.62,60.0,0.00021910004655875984,0.00010955002327937996
ur.01217276447.64,48.0,1.3693752909922494e-05,0.0
ur.01027641050.35,64.0,4.108125872976748e-05,8.216251745953497e-05
ur.01200400064.05,18.0,0.0,0.0
ur.01342156037.26,118.0,0.00031495631692821736,0.00045189384602744247
ur.0715415645.32,18.0,0.0,0.0
ur.0631007177.42,18.0,0.0,0.0
ur.01021571710.59,38.0,0.0,0.0
ur.0625147223.89,96.0,0.004861282283022445,0.004217675896256097
ur.01161263220.74,1109.0,0.005915701257086461,0.006545613890942887
ur.0714470744.55,1.0,0.0,0.0
ur.0627326642.26,1.0,0.0,0.0
ur.0766245165.32,2.0,0.0,0.0
ur.01340273066.85,2.0,0.0,0.0
ur.0733547602.50,2.0,0.0,0.0
ur.0766622742.83,6.0,0.0,0.0
ur.0634540204.87,6.0,0.0,0.0
ur.0621440767.24,6.0,0.0,0.0
ur.01247070555.28,13.0,2.7387505819844987e-05,0.0
ur.01222067423.72,19.0,0.0,0.0
ur.01120306000.09,17.0,0.0,0.0
ur.0742261633.41,16.0,0.0,0.0
ur.01130536445.57,16.0,0.0,0.0
ur.012172042707.24,17.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01346524257.80,19.0,0.0,0.0
ur.013632645742.05,25.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01312674655.58,16.0,0.0,0.0
ur.01331662321.05,16.0,0.0,0.0
ur.010733440037.55,16.0,0.0,0.0
ur.012726147017.97,22.0,0.0,0.0
ur.01313415163.14,16.0,0.0,0.0
ur.0722504621.16,43.0,0.0001643250349190699,0.00015063128200914743
ur.01027262153.25,23.0,0.0,0.0
ur.0653464160.01,23.0,0.0,0.0
ur.0621030352.09,78.0,2.7387505819844987e-05,6.846876454961247e-05
ur.01355466034.42,138.0,0.0007531564100457376,0.0006983813984060476
ur.01303454772.34,23.0,0.0,0.0
ur.07635323157.93,23.0,0.0,0.0
ur.01333176606.52,23.0,0.0,0.0
ur.01341361130.95,23.0,0.0,0.0
ur.0626164072.63,23.0,0.0,0.0
ur.011413614561.08,105.0,0.0012598252677128705,0.0012324377618930255
ur.0732203430.18,23.0,0.0,0.0
ur.01056641072.20,23.0,0.0,0.0
ur.01124754272.58,23.0,0.0,0.0
ur.0663660334.47,23.0,0.0,0.0
ur.01241202672.96,23.0,0.0,0.0
ur.014357201551.24,23.0,0.0,0.0
ur.010147031353.83,23.0,0.0,0.0
ur.01010525672.32,23.0,0.0,0.0
ur.07762661261.34,23.0,0.0,0.0
ur.0671752306.22,23.0,0.0,0.0
ur.013425146025.84,23.0,0.0,0.0
ur.014650211222.03,23.0,0.0,0.0
ur.01055120020.70,1.0,0.0,0.0
ur.0655452023.33,1.0,0.0,0.0
ur.01242447641.30,0.0,0.0,0.0
ur.01151136103.71,2.0,0.0,0.0
ur.01055035761.08,2.0,0.0,0.0
ur.0763067165.94,2.0,0.0,0.0
ur.01331764427.18,23.0,6.846876454961247e-05,1.3693752909922494e-05
ur.01345127250.97,16.0,0.0,0.0
ur.01207764630.36,16.0,0.0,0.0
ur.01367201477.56,19.0,1.3693752909922494e-05,6.846876454961247e-05
ur.01163263667.13,16.0,0.0,0.0
ur.0732643004.83,16.0,0.0,0.0
ur.01170462160.39,16.0,0.0,0.0
ur.01304710560.81,16.0,0.0,0.0
ur.01230712576.14,16.0,0.0,0.0
ur.01277025776.78,16.0,0.0,0.0
ur.01145560477.09,16.0,0.0,0.0
ur.01026100022.25,39.0,0.0,0.0
ur.0632136732.38,22.0,0.0,0.0
ur.01044002513.42,16.0,0.0,0.0
ur.0671051370.07,16.0,0.0,0.0
ur.01114276141.48,16.0,0.0,0.0
ur.01021163023.27,67.0,0.0011776627502533355,0.001191356503163258
ur.0647635222.00,17.0,0.0007120751513159701,0.0008627064333251177
ur.01335770647.82,2.0,0.0,0.0
ur.011452776604.78,2.0,0.0,0.0
ur.014056643015.42,0.0,0.0,0.0
ur.012064662152.82,13.0,0.0003560375756579849,0.0002601813052885273
ur.01115222673.15,0.0,0.0,0.0
ur.0715522732.11,0.0,0.0,0.0
ur.0740131031.92,12.0,0.00042450634020759745,0.00042450634020759745
ur.01265335466.61,2.0,0.0,0.0
ur.016307204617.32,0.0,0.0,0.0
ur.01101520566.72,4.0,0.0,0.0
ur.0612135621.72,4.0,0.0,0.0
ur.01215747166.71,4.0,0.0,0.0
ur.01320402011.39,4.0,0.0,0.0
ur.01002367461.18,4.0,0.0,0.0
ur.01016165734.22,42.0,0.0009722564566044978,0.0012324377618930255
ur.0577067266.52,10.0,0.0,0.0
ur.01311736315.38,10.0,0.0,0.0
ur.01312061214.08,10.0,0.0,0.0
ur.01273120761.08,10.0,0.0,0.0
ur.01233734351.49,10.0,0.0,0.0
ur.0663502361.89,10.0,0.0,0.0
ur.01312504213.99,20.0,0.0,1.3693752909922494e-05
ur.01146477310.66,134.0,0.005477501163968948,0.00531317612904988
ur.0770230136.25,1.0,0.0,0.0
ur.01036343336.72,1.0,0.0,0.0
ur.0632223703.37,81.0,0.0003286500698381399,0.000520362610577055
ur.01167425103.01,19.0,0.0,0.0
ur.0660013407.69,42.0,0.0003286500698381399,0.0003834250814778299
ur.01007333201.41,19.0,0.0,0.0
ur.01150461440.80,19.0,0.0,0.0
ur.0751512521.37,19.0,0.0,0.0
ur.01013174122.54,19.0,0.0,0.0
ur.01230435413.18,19.0,0.0,0.0
ur.01120010430.89,19.0,0.0,0.0
ur.0602737540.59,19.0,0.0,0.0
ur.0740751302.60,19.0,0.0,0.0
ur.0611146510.06,19.0,0.0,0.0
ur.0654436106.79,19.0,0.0,0.0
ur.01172240141.02,26.0,0.0,0.0
ur.01157076736.43,19.0,0.0,0.0
ur.01042507676.77,19.0,0.0,0.0
ur.01226563460.25,19.0,0.0,0.0
ur.0671445542.90,19.0,0.0,0.0
ur.01166603606.48,2.0,0.0,0.0
ur.0730632060.57,2.0,0.0,0.0
ur.0754475266.14,12.0,0.00042450634020759745,0.00043820009311751996
ur.0626275634.07,11.0,0.0,0.0
ur.01105522342.62,12.0,1.3693752909922494e-05,4.108125872976748e-05
ur.0636543547.87,41.0,1.3693752909922494e-05,5.4775011639689975e-05
ur.01077233162.64,41.0,0.0,5.4775011639689975e-05
ur.01362065203.34,41.0,0.0,4.108125872976748e-05
ur.0611273621.91,21.0,0.0,0.0
ur.0616531756.89,41.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.0746006105.60,41.0,9.585627036945747e-05,1.3693752909922494e-05
ur.012006322057.49,21.0,0.0,0.0
ur.01017536626.98,21.0,0.0,0.0
ur.01271674036.22,41.0,2.7387505819844987e-05,8.216251745953497e-05
ur.01136776073.02,41.0,1.3693752909922494e-05,8.216251745953497e-05
ur.01307552522.40,21.0,0.0,0.0
ur.01354642046.42,41.0,4.108125872976748e-05,4.108125872976748e-05
ur.016617427327.86,40.0,0.0010681127269739554,0.0010955002327938004
ur.01301115725.36,21.0,0.0,0.0
ur.0641036126.65,21.0,0.0,0.0
ur.0745022343.48,21.0,0.0,0.0
ur.01205231367.83,21.0,0.0,0.0
ur.01023377726.65,21.0,0.0,0.0
ur.01071513126.46,41.0,5.4775011639689975e-05,1.3693752909922494e-05
ur.0743317317.09,41.0,2.7387505819844987e-05,0.00010955002327937996
ur.01245750311.27,41.0,5.4775011639689975e-05,1.3693752909922494e-05
ur.01215420576.06,3.0,0.0,0.0
ur.01001321307.92,2.0,0.0,0.0
ur.010521103067.99,3.0,0.0,0.0
ur.01125511246.04,18.0,0.0008079314216854277,0.0007257689042258926
ur.01034640445.26,11.0,0.0,0.0
ur.01132261420.03,13.0,4.108125872976748e-05,5.4775011639689975e-05
ur.01011461504.98,6.0,0.0,0.0
ur.01200374620.32,9.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01246510020.17,12.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.0767160132.86,8.0,0.0,0.0
ur.01334525630.37,8.0,0.0,0.0
ur.01236036364.78,57.0,0.0009448689507846528,0.0009585627036945753
ur.01317713117.55,6.0,0.0,0.0
ur.01227264216.18,4.0,0.0,0.0
ur.0712266034.35,4.0,0.0,0.0
