,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.01365747134.99,9.0,0.0,0.0
ur.01021043534.99,9.0,0.0,0.0
ur.01257124507.38,3.0,0.0,0.0
ur.0665635154.11,23.0,6.846876454961247e-05,0.0001643250349190699
ur.01102107650.54,3.0,0.0,0.0
ur.0626155500.74,13.0,0.0002464875523786048,0.0003423438227480624
ur.0760121476.27,11.0,2.7387505819844987e-05,5.4775011639689975e-05
ur.01164404232.34,7.0,0.0,0.0
ur.01162301447.06,10.0,0.0,1.3693752909922494e-05
ur.0754307115.11,7.0,0.0,0.0
ur.01235111450.01,7.0,0.0,0.0
ur.01314102432.74,2.0,0.0,0.0
ur.010030111652.00,58.0,0.0037383945444088166,0.0033138882042012255
ur.0604062542.93,31.0,0.000575137622216745,0.0006299126338564351
ur.0675251320.33,11.0,0.0,0.0
ur.01256252441.20,11.0,0.0,0.0
ur.01267053653.06,20.0,0.0,0.0
ur.0606205546.43,44.0,0.0014515378084517857,0.0016843316079204684
ur.0642366430.06,47.0,0.00043820009311751996,0.00043820009311751996
ur.011752436247.43,11.0,0.0,0.0
ur.0653124223.02,20.0,0.0,0.0
ur.013542757437.16,129.0,0.0032317256867416917,0.003300194451291303
ur.0764670032.52,57.0,0.0012598252677128705,0.0017391066195601584
ur.014661724572.21,71.0,0.0030400131460027796,0.0034919069920302153
ur.01302717261.90,20.0,0.0,0.0
ur.01213541027.53,20.0,0.0,0.0
ur.0763224051.41,20.0,0.0,0.0
ur.01313153107.10,47.0,0.0019719004190288407,0.001752800372470081
ur.013637504652.30,20.0,0.0,0.0
ur.01251117252.50,20.0,0.0,0.0
ur.01150713601.39,20.0,0.0,0.0
ur.0620707336.80,20.0,0.0,0.0
ur.0757511473.55,33.0,0.0008490126804151952,0.0011502752444334905
ur.01067414025.15,20.0,0.0,0.0
ur.0673761357.84,51.0,0.001136581491523568,0.0009722564566044978
ur.0605725430.68,20.0,0.0,0.0
ur.01344564477.42,20.0,0.0,0.0
ur.01333326555.12,20.0,0.0,0.0
ur.01212047175.21,20.0,0.0,0.0
ur.01002704250.29,26.0,0.0010544189740640329,0.0010681127269739554
ur.014753356637.05,20.0,0.0,0.0
ur.01140531752.59,33.0,0.00027387505819844983,0.00023279379946868233
ur.0713704267.53,20.0,0.0,0.0
ur.013746671452.22,44.0,0.0013146002793525606,0.0014789253142716307
ur.01361554135.48,11.0,0.0,0.0
ur.01123707337.51,43.0,0.0003697313285679074,0.00041081258729767494
ur.01247202643.62,8.0,0.0,0.0
ur.01221015642.25,213.0,0.019499904143729867,0.019212335332621462
ur.01000615423.99,8.0,0.0,0.0
ur.01116635345.67,17.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.0606175446.97,39.0,0.0008079314216854277,0.0007942376687755052
ur.01033323032.68,22.0,0.0007120751513159701,0.0007668501629556602
ur.01037044724.32,21.0,4.108125872976748e-05,1.3693752909922494e-05
ur.0721414712.50,34.0,0.0002464875523786048,0.00013693752909922494
ur.01072660333.31,3.0,0.0,0.0
ur.01257337605.20,5.0,2.7387505819844987e-05,6.846876454961247e-05
ur.010564201417.58,16.0,0.00015063128200914743,9.585627036945747e-05
ur.012013236502.53,8.0,0.0,0.0
ur.01042430464.46,8.0,0.0,0.0
ur.01110775135.51,8.0,0.0,0.0
ur.01042661735.18,8.0,0.0,0.0
ur.012526164242.33,8.0,0.0,0.0
ur.0627675044.81,8.0,0.0,0.0
ur.01113321522.32,8.0,0.0,0.0
ur.01330224140.53,32.0,0.0006846876454961251,0.0006573001396762801
ur.01257776220.51,26.0,0.0008353189275052727,0.0008216251745953502
ur.01355544244.49,1.0,0.0,0.0
ur.01236665631.33,0.0,0.0,0.0
ur.01007532114.06,13.0,1.3693752909922494e-05,0.0
ur.0650775076.66,36.0,0.0008216251745953502,0.0010270314682441879
ur.0754317576.09,11.0,0.0,0.0
ur.015432230207.22,11.0,0.0,0.0
ur.01274547422.68,18.0,1.3693752909922494e-05,0.0
ur.0604460522.51,11.0,0.0,0.0
ur.01073053270.28,11.0,0.0,0.0
ur.0707624544.67,11.0,0.0,0.0
ur.07524537407.70,11.0,0.0,0.0
ur.01017527350.01,11.0,0.0,0.0
ur.0747510536.25,22.0,0.000465587598937365,0.00043820009311751996
ur.01122157462.24,1.0,0.0,0.0
ur.01074502525.87,7.0,0.0,0.0
ur.01135030732.11,7.0,0.0,0.0
ur.0703102546.09,7.0,0.0,0.0
ur.0624555370.42,7.0,0.0,0.0
ur.01176001714.99,12.0,0.0001780187878289924,0.00027387505819844983
ur.0742032115.13,7.0,0.0,0.0
ur.07540137437.20,59.0,0.0035466820036699044,0.0035877632623996713
ur.01266030213.13,16.0,0.00030126256401829485,0.0002464875523786048
ur.0741447156.74,4.0,0.0,0.0
ur.01041714767.64,4.0,0.0,0.0
ur.01055675556.61,4.0,0.0,0.0
ur.01232632025.45,4.0,0.0,0.0
ur.01067774130.88,4.0,0.0,0.0
ur.01022574664.83,15.0,0.00043820009311751996,0.00043820009311751996
ur.0776336252.10,2.0,0.0,0.0
ur.01224175375.07,2.0,0.0,0.0
ur.0632234766.94,1.0,0.0,0.0
ur.01127502325.03,1.0,0.0,0.0
ur.01352631323.86,14.0,0.0001643250349190699,0.00015063128200914743
ur.0642510055.01,48.0,0.001725412866650236,0.001917125407389151
ur.0671556312.49,5.0,0.0,0.0
ur.0625277433.68,5.0,0.0,0.0
ur.01256445614.26,16.0,0.00023279379946868233,0.00021910004655875984
ur.0700455745.05,4.0,0.0,0.0
ur.01212325215.26,4.0,0.0,0.0
ur.01305645042.57,37.0,0.0007394626571358151,0.0007942376687755052
ur.0625103201.17,29.0,0.0002601813052885273,0.0002464875523786048
ur.01131463733.49,6.0,2.7387505819844987e-05,4.108125872976748e-05
ur.01263056172.12,2.0,0.0,0.0
ur.0764037705.01,2.0,0.0,0.0
ur.01217330164.46,32.0,5.4775011639689975e-05,2.7387505819844987e-05
ur.0602253521.67,11.0,0.0,0.0
ur.0650366721.90,11.0,0.0,0.0
ur.01251047777.09,11.0,0.0,0.0
ur.01032730521.49,11.0,0.0,0.0
ur.01101043721.07,11.0,0.0,0.0
ur.01367065301.86,56.0,0.0005477501163969,0.0006436063867663576
ur.01161530476.76,11.0,0.0,0.0
ur.01215272321.43,22.0,0.0005614438693068225,0.000465587598937365
ur.0606114621.37,11.0,0.0,0.0
ur.01052063463.02,2.0,0.0,0.0
ur.0641166754.16,2.0,0.0,0.0
ur.01342133455.92,4.0,0.0,0.0
ur.01111263170.11,3.0,0.0,0.0
ur.014226677145.42,3.0,0.0,0.0
ur.01336040626.15,18.0,0.0009174814449648078,0.0009037876920548853
ur.01152547352.86,12.0,0.0,0.0
ur.01362112500.92,14.0,0.00012324377618930246,0.00010955002327937996
ur.01261747261.26,12.0,0.0,0.0
ur.0760743306.53,12.0,0.0,0.0
ur.01335111152.52,12.0,0.0,0.0
ur.01122472445.97,12.0,0.0,0.0
ur.01266775752.34,12.0,0.0,0.0
ur.0725733452.30,12.0,0.0,0.0
ur.0732472471.19,12.0,0.0,0.0
ur.0764147654.56,12.0,0.0,0.0
ur.0616464166.52,12.0,0.0,0.0
ur.0715112673.94,12.0,0.0,0.0
ur.01344104772.48,25.0,0.000520362610577055,0.00042450634020759745
ur.01343445245.36,9.0,0.0,0.0
ur.01201741040.84,9.0,0.0,0.0
ur.01072545403.19,9.0,0.0,0.0
ur.01121401621.98,9.0,0.0,0.0
ur.01114277547.92,9.0,0.0,0.0
ur.0616627641.50,32.0,0.0005614438693068225,0.0007394626571358151
ur.01153623501.54,58.0,0.005518582422698715,0.004888669788842289
ur.011027301037.02,22.0,0.000465587598937365,0.00041081258729767494
ur.0716105225.29,9.0,0.0,0.0
ur.01334715256.38,35.0,0.0014926190671815532,0.0014515378084517857
ur.01063331572.28,6.0,0.0,0.0
ur.01157102170.79,6.0,0.0,0.0
ur.01114226031.52,6.0,0.0,0.0
ur.01141405233.63,6.0,0.0,0.0
ur.01156142310.77,6.0,0.0,0.0
ur.01042251531.61,6.0,0.0,0.0
ur.0634045556.50,6.0,0.0,0.0
ur.01076604203.94,6.0,0.0,0.0
ur.0705470317.74,6.0,0.0,0.0
ur.0727340203.19,6.0,0.0,0.0
ur.0725465310.07,6.0,0.0,0.0
ur.016664246102.66,2.0,0.0,0.0
ur.011663444207.68,2.0,0.0,0.0
ur.01157477647.48,12.0,0.0001780187878289924,0.00015063128200914743
ur.01002325717.82,2.0,0.0,0.0
ur.01027172440.97,2.0,0.0,0.0
ur.0700122160.51,2.0,0.0,0.0
ur.01032042475.90,34.0,8.216251745953497e-05,0.00010955002327937996
ur.01060357751.65,7.0,0.0,0.0
ur.01174606351.47,7.0,0.0,0.0
ur.01242721551.60,7.0,0.0,0.0
ur.01205535201.90,7.0,0.0,0.0
ur.0662205221.58,16.0,0.0,2.7387505819844987e-05
ur.0604143033.99,1.0,0.0,0.0
ur.0642074443.38,17.0,0.001246131514802948,0.0013146002793525606
ur.01036001236.71,45.0,0.0010544189740640329,0.0012050502560731805
ur.0777220652.28,98.0,0.004546325966094232,0.004792813518472833
ur.01021344554.67,15.0,0.0,0.0
ur.01276421631.09,15.0,0.0,0.0
ur.01000450541.14,44.0,0.0008900939391449628,0.0008353189275052727
ur.0774401137.32,15.0,0.0,0.0
ur.01320011517.06,15.0,0.0,0.0
ur.016071764467.06,20.0,0.00027387505819844983,0.0002601813052885273
ur.013527673757.83,117.0,0.0006436063867663576,0.00049297510475721
ur.010355371417.99,15.0,0.0,0.0
ur.0616515131.22,66.0,0.0005340563634869775,0.000465587598937365
ur.01030657437.91,15.0,0.0,0.0
ur.01026642623.66,30.0,1.3693752909922494e-05,0.0
ur.014412574157.17,80.0,0.0015884753375510108,0.0015063128200914757
ur.01204462520.03,7.0,0.00020540629364883736,0.0001780187878289924
ur.01043307176.53,12.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01136557567.92,12.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01104563544.28,23.0,0.00019171254073891488,0.00010955002327937996
ur.01225650776.15,12.0,0.0,0.0
ur.0605315713.40,10.0,0.0,0.0
ur.01256640141.45,10.0,0.0,0.0
ur.01351512064.32,10.0,0.0,0.0
ur.01156013004.22,10.0,0.0,0.0
ur.01167617607.10,10.0,0.0,0.0
ur.01144254216.08,18.0,0.0006983813984060476,0.00049297510475721
ur.01347557140.47,28.0,0.0003697313285679074,0.0003834250814778299
ur.0676571061.52,21.0,0.0,0.0
ur.0576775630.15,303.0,0.037644126749379204,0.03834250814778533
ur.01075417524.87,69.0,0.0033686632158409146,0.0034508257333004484
ur.0722747361.43,21.0,0.0,0.0
ur.01175120210.35,21.0,0.0,0.0
ur.01372561064.41,71.0,0.003656232026949283,0.0034097444745706815
ur.01311607661.31,21.0,0.0,0.0
ur.01067077776.43,31.0,0.0027524443348944114,0.0026839755703448
ur.01155524750.66,21.0,0.0,0.0
ur.01055262701.70,21.0,0.0,0.0
ur.01366711451.64,55.0,0.0003834250814778299,0.00042450634020759745
ur.01201222361.36,21.0,0.0,0.0
ur.01247367064.27,21.0,0.0,0.0
ur.0721002155.71,45.0,0.0009311751978747303,0.0007942376687755052
ur.0757353266.82,21.0,0.0,0.0
ur.01010023733.27,21.0,0.0,0.0
ur.01362313347.33,21.0,0.0,0.0
ur.0761234661.55,21.0,0.0,0.0
ur.01173626146.53,43.0,0.00015063128200914743,0.00012324377618930246
ur.0641642344.54,26.0,0.0,0.0
ur.015530700517.97,35.0,6.846876454961247e-05,5.4775011639689975e-05
ur.0760140361.47,26.0,0.0,0.0
ur.0606240470.44,26.0,0.0,0.0
ur.0615450407.15,48.0,0.00043820009311751996,0.00041081258729767494
ur.01017316651.32,48.0,0.0003697313285679074,0.0002464875523786048
ur.0770312770.09,35.0,6.846876454961247e-05,2.7387505819844987e-05
ur.01004110612.33,26.0,0.0,0.0
ur.015506434114.01,26.0,0.0,0.0
ur.01213772510.09,39.0,0.0005888313751266675,0.00042450634020759745
ur.0767043340.47,26.0,0.0,0.0
ur.01052025101.51,26.0,0.0,0.0
ur.0623700137.53,26.0,0.0,0.0
ur.01152654570.78,88.0,0.005874619998356694,0.005628132445978093
ur.015453740657.72,42.0,0.0001780187878289924,0.00030126256401829485
ur.01162312733.42,26.0,0.0,0.0
ur.01061203723.02,26.0,0.0,0.0
ur.0746023607.26,26.0,0.0,0.0
ur.01110061262.35,26.0,0.0,0.0
ur.01243506145.80,26.0,0.0,0.0
ur.01254512141.44,33.0,0.00012324377618930246,0.0001780187878289924
ur.0610411771.29,26.0,0.0,0.0
ur.01335216370.01,36.0,2.7387505819844987e-05,0.0
ur.01275600070.19,12.0,0.00010955002327937996,0.00012324377618930246
ur.01237167070.51,1.0,0.0,0.0
ur.0670352640.25,4.0,0.0,0.0
ur.0746626032.11,4.0,0.0,0.0
ur.01315127157.17,16.0,0.0007668501629556602,0.0009174814449648078
ur.0746227604.17,33.0,0.0033549694629309923,0.0033549694629309923
ur.01301500204.60,47.0,0.0030400131460027796,0.0030947881576424687
ur.0652721067.07,4.0,0.0,0.0
ur.014361656742.62,28.0,0.0001643250349190699,0.00012324377618930246
ur.01260267664.94,71.0,0.0034645194862103707,0.003847944567688195
ur.0643121556.08,4.0,0.0,0.0
ur.015711743217.84,76.0,0.003656232026949283,0.004272450907895786
ur.01045011404.29,18.0,0.0006846876454961251,0.0007668501629556602
ur.01322551615.41,3.0,0.0,0.0
ur.0747213401.48,3.0,0.0,0.0
ur.01032477410.37,10.0,0.00039711883438775243,0.0004792813518472875
ur.01307523065.18,6.0,0.0,0.0
ur.0650312020.06,6.0,0.0,0.0
ur.01030125755.71,6.0,0.0,0.0
ur.0744405462.39,6.0,0.0,0.0
ur.0605757634.24,6.0,0.0,0.0
ur.01235454544.49,26.0,0.0008490126804151952,0.0008353189275052727
ur.01336300065.30,9.0,0.0,0.0
ur.01175171236.08,9.0,0.0,0.0
ur.01067321723.77,9.0,0.0,0.0
ur.0677350215.21,9.0,0.0,0.0
ur.01146765723.58,9.0,0.0,0.0
ur.01000703745.91,36.0,0.0008079314216854277,0.0006846876454961251
ur.0732176655.06,9.0,0.0,0.0
ur.01024204144.54,29.0,0.0002601813052885273,0.00030126256401829485
ur.01345215455.10,2.0,0.0,0.0
ur.0751044240.24,2.0,0.0,0.0
ur.01214141660.53,28.0,0.00041081258729767494,0.0003560375756579849
ur.0736037755.97,5.0,0.0,0.0
ur.01027260765.01,5.0,0.0,0.0
ur.0643136720.83,11.0,0.0010133377153342654,0.0013830690439021731
ur.01274407116.38,19.0,0.001191356503163258,0.0012050502560731805
ur.010361417657.66,38.0,0.005860926245446772,0.006573001396762731
ur.01046551707.72,4.0,0.0,0.0
ur.01234222670.41,4.0,0.0,0.0
ur.01163000307.18,4.0,0.0,0.0
ur.0774123225.39,4.0,0.0,0.0
ur.0670521431.73,4.0,0.0,0.0
ur.01270377754.65,35.0,0.0,0.0
ur.01336513154.10,107.0,0.0016295565962807783,0.0016432503491907008
ur.01154627166.45,35.0,0.0,0.0
ur.01367421644.28,35.0,0.0,0.0
ur.01133314220.50,45.0,0.0009037876920548853,0.0008079314216854277
ur.0755240025.23,35.0,0.0,0.0
ur.01116200763.19,47.0,0.0008627064333251177,0.0009037876920548853
ur.01137601625.76,107.0,0.0016843316079204684,0.0019308191602990736
ur.01264035665.85,35.0,0.0,0.0
ur.0602703665.91,35.0,0.0,0.0
ur.01157210655.38,35.0,0.0,0.0
ur.0774647055.07,35.0,0.0,0.0
ur.01347504365.47,35.0,0.0,0.0
ur.0726533655.24,35.0,0.0,0.0
ur.01364020546.97,35.0,0.0,0.0
ur.01101474065.28,35.0,0.0,0.0
ur.01242710247.35,35.0,0.0,0.0
ur.01246522031.24,35.0,0.0,0.0
ur.0613564666.77,35.0,0.0,0.0
ur.01347014223.55,35.0,0.0,0.0
ur.0730013266.50,35.0,0.0,0.0
ur.01337170766.98,35.0,0.0,0.0
ur.01236021656.00,35.0,0.0,0.0
ur.01006306201.79,35.0,0.0,0.0
ur.0624100265.25,35.0,0.0,0.0
ur.0661700066.46,35.0,0.0,0.0
ur.0776126466.88,35.0,0.0,0.0
ur.01044241666.88,35.0,0.0,0.0
ur.01236446007.20,35.0,0.0,0.0
ur.0604753107.16,35.0,0.0,0.0
ur.0703052765.19,35.0,0.0,0.0
ur.077561113.13,35.0,0.0,0.0
ur.0741506603.46,35.0,0.0,0.0
ur.01134007204.03,35.0,0.0,0.0
ur.0744260067.54,35.0,0.0,0.0
ur.0757717367.01,35.0,0.0,0.0
ur.01140060752.51,2.0,0.0,0.0
ur.01166310302.92,10.0,0.00060252512803659,0.0005477501163969
ur.0606266321.97,2.0,0.0,0.0
ur.01037274341.69,31.0,0.0005888313751266675,0.0006846876454961251
ur.011421330377.52,46.0,0.00039711883438775243,0.0003834250814778299
ur.01023575677.25,10.0,0.0,0.0
ur.0747742220.33,10.0,0.0,0.0
ur.0763332231.67,10.0,0.0,0.0
ur.01312722006.99,10.0,0.0,0.0
ur.013750317677.22,10.0,0.0,0.0
ur.015237461277.28,22.0,0.00019171254073891488,0.00020540629364883736
ur.01261512703.46,46.0,0.0004792813518472875,0.00041081258729767494
ur.01202650073.40,1.0,0.0,0.0
ur.01056543145.21,1.0,0.0,0.0
ur.01330405263.17,11.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.0607450361.08,2.0,0.0,0.0
ur.0665265761.04,6.0,0.0,0.0
ur.010334777567.45,6.0,0.0,0.0
ur.01006275541.16,14.0,0.0005888313751266675,0.0006299126338564351
ur.01111544374.72,6.0,0.0,0.0
ur.01342326270.05,6.0,0.0,0.0
ur.01367673420.84,16.0,0.0012324377618930255,0.0013419877851724056
ur.0611220511.84,4.0,0.0,0.0
ur.0737013062.28,16.0,0.001328294032262483,0.0016432503491907008
ur.01152765352.19,23.0,0.0016432503491907008,0.0020951441952181413
ur.01062002660.07,4.0,0.0,0.0
ur.01066234467.02,8.0,0.0,0.0
ur.01336715561.41,8.0,0.0,1.3693752909922494e-05
ur.01317561526.33,63.0,0.0005614438693068225,0.0005340563634869775
ur.0661424661.65,7.0,0.0,0.0
ur.01337342243.78,7.0,0.0,0.0
ur.01144176113.53,8.0,1.3693752909922494e-05,0.0
ur.0717507022.59,0.0,0.0,0.0
ur.01333123514.93,11.0,8.216251745953497e-05,9.585627036945747e-05
ur.01057365166.52,5.0,0.0,0.0
ur.01234305075.47,5.0,0.0,0.0
ur.01321750771.84,25.0,0.001136581491523568,0.0009859502095144203
ur.01361444227.80,5.0,0.0,0.0
ur.0637430612.51,12.0,1.3693752909922494e-05,0.0
ur.01020275042.37,18.0,0.0001643250349190699,0.0002601813052885273
ur.01102324177.40,1.0,0.0,0.0
ur.01250440316.23,1.0,0.0,0.0
ur.0737041433.55,29.0,0.0001643250349190699,0.00031495631692821736
ur.01262101367.08,4.0,0.0,0.0
ur.0604610467.14,4.0,0.0,0.0
ur.0632511224.21,3.0,0.0,0.0
ur.01341357401.62,7.0,0.0,0.0
ur.01014167131.14,5.0,0.0,0.0
ur.0761221124.84,5.0,0.0,0.0
ur.0642643403.52,5.0,0.0,0.0
ur.0715175767.17,5.0,0.0,0.0
ur.0723702440.05,5.0,0.0,0.0
ur.0735134160.22,16.0,0.0003834250814778299,0.00021910004655875984
ur.01316272243.25,9.0,0.0,0.0
ur.0626522147.48,32.0,0.0013419877851724056,0.001300906526442638
ur.0641001343.91,9.0,0.0,0.0
ur.0707114543.01,29.0,0.0016706378550105459,0.001834962889929616
ur.0627027310.32,11.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01171060043.81,11.0,1.3693752909922494e-05,0.0
ur.0766456362.38,9.0,0.0,0.0
ur.0775627673.00,11.0,0.00045189384602744247,0.00031495631692821736
ur.0730427563.86,8.0,0.0,0.0
ur.01234715553.31,8.0,0.0,0.0
ur.07354702754.20,8.0,0.0,0.0
ur.01267426667.67,8.0,0.0,0.0
ur.01272411673.62,8.0,0.0,0.0
ur.01256444427.26,8.0,0.0,0.0
ur.01271427217.23,8.0,0.0,0.0
ur.01147474171.80,8.0,0.0,0.0
ur.010137660027.25,8.0,0.0,0.0
ur.01236652311.77,12.0,4.108125872976748e-05,2.7387505819844987e-05
ur.012525003242.92,18.0,0.0010270314682441879,0.0009174814449648078
ur.01117020021.02,60.0,0.0020677566893982967,0.002273162983047131
ur.0700536755.02,34.0,0.00027387505819844983,0.00042450634020759745
ur.0746652155.29,16.0,9.585627036945747e-05,0.00012324377618930246
ur.0661246074.73,7.0,0.0,0.0
ur.0763500177.41,24.0,0.000575137622216745,0.0003286500698381399
ur.0674321105.08,7.0,0.0,0.0
ur.0607662726.11,8.0,1.3693752909922494e-05,0.0
ur.01117060313.00,7.0,0.0,0.0
ur.011275360077.82,23.0,8.216251745953497e-05,5.4775011639689975e-05
ur.0635011123.04,124.0,0.0003560375756579849,0.00028756881110837234
ur.01023065061.35,119.0,0.0,0.0
ur.0720114066.32,127.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.0605644575.77,130.0,0.001725412866650236,0.0016843316079204684
ur.01107704025.08,127.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.014421303337.06,119.0,0.0,0.0
ur.01325332007.59,119.0,0.0,0.0
ur.01247426430.47,119.0,0.0,0.0
ur.01266434321.10,301.0,0.000575137622216745,0.0006299126338564351
ur.0667463410.56,119.0,0.0,0.0
ur.0610712144.07,119.0,0.0,0.0
ur.01030474507.09,119.0,0.0,0.0
ur.01230632011.15,119.0,0.0,0.0
ur.01303225774.57,119.0,0.0,0.0
ur.0670054361.44,119.0,0.0,0.0
ur.0711664555.48,212.0,0.0002464875523786048,0.00021910004655875984
ur.0665534333.05,280.0,0.008900939391449522,0.009517158272396025
ur.01107344637.73,144.0,0.00043820009311751996,0.0006709938925862026
ur.015641175307.72,138.0,0.00021910004655875984,0.00021910004655875984
ur.0700726610.00,212.0,0.00015063128200914743,0.0001643250349190699
ur.0720236373.88,119.0,0.0,0.0
ur.0705414357.94,119.0,0.0,0.0
ur.0677736440.29,140.0,4.108125872976748e-05,2.7387505819844987e-05
ur.01333534554.85,183.0,0.0008764001862350402,0.0007120751513159701
ur.013073136702.66,119.0,0.0,0.0
ur.01366405346.70,266.0,0.0006983813984060476,0.0007394626571358151
ur.01012051565.68,119.0,0.0,0.0
ur.013650767742.28,301.0,0.00049297510475721,0.00042450634020759745
ur.01327376773.69,119.0,0.0,0.0
ur.01273302464.25,161.0,0.002588119299975344,0.0025744255470654216
ur.01277325446.86,212.0,0.00020540629364883736,0.0002464875523786048
ur.014142074422.24,119.0,0.0,0.0
ur.01232734734.11,119.0,0.0,0.0
ur.013000450634.27,119.0,0.0,0.0
ur.0673144501.16,119.0,0.0,0.0
ur.01264737414.70,127.0,1.3693752909922494e-05,4.108125872976748e-05
ur.01171532202.66,130.0,0.0006299126338564351,0.000465587598937365
ur.01174316670.46,119.0,0.0,0.0
ur.01304253406.10,166.0,0.0001643250349190699,0.00028756881110837234
ur.011014030217.04,119.0,0.0,0.0
ur.0736422041.58,166.0,0.00019171254073891488,0.00012324377618930246
ur.01225441541.34,119.0,0.0,0.0
ur.0610570026.87,119.0,0.0,0.0
ur.01317660746.45,263.0,0.0008764001862350402,0.0007394626571358151
ur.01364120657.92,212.0,0.0002601813052885273,0.00019171254073891488
ur.0700725056.72,212.0,0.0001780187878289924,0.00020540629364883736
ur.01106236477.82,119.0,0.0,0.0
ur.01252600521.33,127.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01231243722.24,155.0,0.0013556815380823281,0.0009859502095144203
ur.01255257303.12,119.0,0.0,0.0
ur.01223364111.43,125.0,0.00010955002327937996,0.00020540629364883736
ur.010436035164.38,136.0,2.7387505819844987e-05,0.0
ur.01250033404.09,128.0,0.00049297510475721,0.0002464875523786048
ur.01270436403.77,301.0,0.0003423438227480624,0.0003834250814778299
ur.0661127507.34,119.0,0.0,0.0
ur.01350177605.46,119.0,0.0,0.0
ur.01332060026.49,253.0,0.001985594171938763,0.002177306712677675
ur.01170025006.50,180.0,0.0002464875523786048,0.0002601813052885273
ur.01021265523.83,301.0,0.00041081258729767494,0.0003697313285679074
ur.01006410206.09,119.0,0.0,0.0
ur.01060057155.79,119.0,0.0,0.0
ur.01320713721.05,136.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.013031256017.92,119.0,0.0,0.0
ur.01212126575.59,119.0,0.0,0.0
ur.010723070522.07,119.0,0.0,0.0
ur.01165442252.60,119.0,0.0,0.0
ur.0736163256.05,119.0,0.0,0.0
ur.01260010011.89,119.0,0.0,0.0
ur.014133632112.19,141.0,0.0026702818174348776,0.0027524443348944114
ur.01174076626.46,212.0,0.00013693752909922494,0.00028756881110837234
ur.01325572134.46,119.0,0.0,0.0
ur.0610017257.08,301.0,0.00031495631692821736,0.0003423438227480624
ur.01173526040.47,119.0,0.0,0.0
ur.01104357207.40,127.0,4.108125872976748e-05,1.3693752909922494e-05
ur.013343344427.92,119.0,0.0,0.0
ur.01160554431.67,119.0,0.0,0.0
ur.01032314435.64,119.0,0.0,0.0
ur.01152603060.89,125.0,0.0007531564100457376,0.0007394626571358151
ur.01310402345.19,119.0,0.0,0.0
ur.01133200305.78,119.0,0.0,0.0
ur.01077652051.47,119.0,0.0,0.0
ur.0643157631.99,119.0,0.0,0.0
ur.011653321042.74,119.0,0.0,0.0
ur.010656516214.83,119.0,0.0,0.0
ur.010700366647.17,119.0,0.0,0.0
ur.01117721120.30,119.0,0.0,0.0
ur.0627330611.93,134.0,0.0003423438227480624,0.0006299126338564351
ur.0722454465.17,355.0,0.002314244241776898,0.002314244241776898
ur.063713003.83,119.0,0.0,0.0
ur.01340023456.29,119.0,0.0,0.0
ur.011235144537.09,119.0,0.0,0.0
ur.011673465237.05,301.0,0.000465587598937365,0.00043820009311751996
ur.01117072553.44,333.0,0.012269602607290406,0.012132665078191184
ur.016622001752.13,119.0,0.0,0.0
ur.0610667722.81,301.0,0.0003834250814778299,0.0003560375756579849
ur.015224655437.42,301.0,0.0003834250814778299,0.00049297510475721
ur.01367516426.10,119.0,0.0,0.0
ur.013143047737.21,119.0,0.0,0.0
ur.014424006237.85,119.0,0.0,0.0
ur.01003275415.57,253.0,0.0031221756634623133,0.0026976693232547222
ur.0743663170.81,212.0,0.00020540629364883736,0.00020540629364883736
ur.015746514014.55,119.0,0.0,0.0
ur.014366020547.03,135.0,0.002136225453947908,0.002136225453947908
ur.015301404517.88,273.0,0.00250595678251581,0.002355325500506665
ur.01022740164.96,209.0,0.001944512913208996,0.0015337003259113208
ur.01351306761.07,119.0,0.0,0.0
ur.0670056120.12,245.0,0.006381288856023819,0.006189576315284907
ur.01074100021.48,140.0,6.846876454961247e-05,4.108125872976748e-05
ur.01277776417.51,119.0,0.0,0.0
ur.0723426172.10,119.0,0.0,0.0
ur.0750524661.10,325.0,0.006052638786185684,0.006107413797825373
ur.01145654113.82,346.0,0.0016432503491907008,0.0014515378084517857
ur.014136527173.60,301.0,0.0003286500698381399,0.00039711883438775243
ur.0622446212.36,3.0,0.0,0.0
ur.07677717621.19,3.0,0.0,0.0
ur.01304163021.77,3.0,0.0,0.0
ur.01132033771.19,3.0,0.0,0.0
ur.01236512770.00,10.0,0.0,0.0
ur.0673721376.59,10.0,0.0,0.0
ur.01012735741.50,20.0,9.585627036945747e-05,9.585627036945747e-05
ur.01367051617.31,10.0,0.0,0.0
ur.01262325050.26,10.0,0.0,0.0
ur.07671043277.27,10.0,0.0,0.0
ur.01361674077.79,10.0,0.0,0.0
ur.01261753202.65,20.0,0.0001643250349190699,0.00015063128200914743
ur.011755470647.42,27.0,0.0001780187878289924,0.00012324377618930246
ur.01212711313.60,4.0,0.0,0.0
ur.0660772014.67,4.0,0.0,0.0
