,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.012364742777.91,46.0,0.00013693752909922494,0.00021910004655875984
ur.01370637301.73,13.0,6.846876454961247e-05,8.216251745953497e-05
ur.014267664607.04,6.0,0.0,0.0
ur.0727364161.78,6.0,0.0,0.0
ur.01363525717.90,6.0,0.0,0.0
ur.0646124655.05,6.0,0.0,0.0
ur.01361251514.73,6.0,0.0,0.0
ur.01205006352.08,9.0,0.0003560375756579849,0.000520362610577055
ur.01260415355.38,69.0,0.002971544381453168,0.0028072193465341006
ur.01077625445.62,4.0,5.4775011639689975e-05,0.00010955002327937996
ur.014544024727.60,9.0,0.0,0.0
ur.01052166300.50,17.0,0.00030126256401829485,0.00020540629364883736
ur.07505613520.06,0.0,0.0,0.0
ur.01335111046.69,0.0,0.0,0.0
ur.01353331311.61,0.0,0.0,0.0
ur.01235642350.66,1.0,0.0,0.0
ur.07435413362.60,9.0,0.0,0.0
ur.01226346140.34,66.0,0.0019034316544792285,0.0018486566428395385
ur.01036442474.20,9.0,0.0,0.0
ur.0763133522.52,9.0,0.0,0.0
ur.0772114640.39,20.0,0.00012324377618930246,0.00010955002327937996
ur.013014204607.19,9.0,0.0,0.0
ur.01275066612.09,9.0,0.0,0.0
ur.01103445014.64,9.0,0.0,0.0
ur.01225322155.17,32.0,0.0006846876454961251,0.0008900939391449628
ur.01124076707.96,9.0,0.0,0.0
ur.01100666434.67,4.0,0.0,0.0
ur.01072011676.03,133.0,0.0020540629364883744,0.002259469230137209
ur.01073077173.47,70.0,0.0010955002327938004,0.0010133377153342654
ur.01302416440.67,4.0,0.0,0.0
ur.01025255237.35,111.0,0.0015063128200914757,0.0016021690904609333
ur.0756223003.44,3.0,0.0,0.0
ur.0753530563.02,12.0,0.0005477501163969,0.0005066688576671325
ur.016052304574.36,3.0,0.0,0.0
ur.012501615314.16,8.0,0.0003560375756579849,0.0003697313285679074
ur.01073307420.52,5.0,0.0,0.0
ur.01313115002.27,5.0,0.0,0.0
ur.0621560336.18,5.0,0.0,0.0
ur.01255651220.61,5.0,0.0,0.0
ur.01323764420.58,5.0,0.0,0.0
ur.01361230202.76,5.0,0.0,0.0
ur.01355311567.36,0.0,0.0,0.0
