,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.01052314724.70,6.0,0.0,0.0
ur.01120430124.27,6.0,0.0,0.0
ur.01116241741.41,6.0,0.0,0.0
ur.0600321375.87,15.0,1.3693752909922494e-05,4.108125872976748e-05
ur.01335255100.17,29.0,0.00045189384602744247,0.0004792813518472875
ur.01241723603.30,6.0,0.0,0.0
ur.011306215707.52,9.0,0.0,0.0
ur.01261215401.19,9.0,0.0,0.0
ur.0771130107.62,78.0,0.00060252512803659,0.0006436063867663576
ur.012336615307.95,9.0,0.0,0.0
ur.01231015424.75,9.0,0.0,0.0
ur.01336172057.01,9.0,0.0,0.0
ur.0651713732.38,174.0,0.006545613890942887,0.006449757620573431
ur.0703147246.18,9.0,0.0,0.0
ur.0667753124.45,9.0,0.0,0.0
ur.01217051462.16,16.0,0.00031495631692821736,0.0003423438227480624
ur.01002627653.54,6.0,0.0,0.0
ur.0717325720.71,6.0,0.0,0.0
ur.01347766500.37,6.0,0.0,0.0
ur.01017305717.15,6.0,0.0,0.0
ur.01124271224.13,6.0,0.0,0.0
ur.012514654747.39,6.0,0.0,0.0
ur.01104643436.71,83.0,0.001725412866650236,0.0021636129597677528
ur.01043566050.49,8.0,0.0,0.0
ur.01067576705.46,8.0,0.0,0.0
ur.01063757037.18,8.0,0.0,0.0
ur.01076464741.40,8.0,0.0,0.0
ur.01215640120.99,8.0,0.0,0.0
ur.01261026541.49,8.0,0.0,0.0
ur.01041533666.10,35.0,0.0005477501163969,0.0007394626571358151
ur.0606462420.48,8.0,0.0,0.0
ur.012100004247.34,9.0,0.0,0.0
ur.01227054673.98,55.0,0.0008627064333251177,0.0010544189740640329
ur.0713557767.49,9.0,0.0,0.0
ur.01163256253.56,16.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01123150327.98,9.0,0.0,0.0
ur.01337007610.29,9.0,0.0,0.0
ur.013106521117.18,9.0,0.0,0.0
ur.010037345257.95,9.0,0.0,0.0
ur.0654226074.59,14.0,0.0005066688576671325,0.0005477501163969
ur.0755753535.69,16.0,4.108125872976748e-05,5.4775011639689975e-05
ur.01321354236.49,1.0,0.0,0.0
ur.01003746471.58,0.0,0.0,0.0
ur.01203777071.30,0.0,0.0,0.0
ur.0620643100.91,1.0,0.0,0.0
ur.0606043337.88,6.0,1.3693752909922494e-05,5.4775011639689975e-05
ur.0613667240.48,0.0,0.0,0.0
ur.01333741166.26,0.0,0.0,0.0
ur.01207507671.16,1.0,0.0,0.0
ur.01322211460.52,18.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01301761105.21,0.0,0.0,0.0
ur.0763176664.44,8.0,0.0,0.0
ur.01351540454.42,8.0,0.0,0.0
ur.01256073503.16,8.0,0.0,0.0
ur.0600635064.77,8.0,0.0,0.0
ur.0736753134.52,8.0,0.0,0.0
ur.0654057524.22,8.0,0.0,0.0
ur.010453127437.04,74.0,0.002971544381453168,0.002547038041245577
ur.0731060625.53,8.0,0.0,0.0
ur.0610337264.38,8.0,0.0,0.0
ur.0754512464.46,10.0,0.0,0.0
ur.01262326327.20,10.0,0.0,0.0
ur.01135000273.21,10.0,0.0,0.0
ur.01213676140.78,19.0,0.0,0.0
ur.01330124540.77,10.0,0.0,0.0
ur.0660444064.73,10.0,0.0,0.0
ur.0736527745.43,10.0,0.0,0.0
ur.01354325170.57,10.0,0.0,0.0
ur.01140506170.42,12.0,0.00019171254073891488,0.00019171254073891488
ur.01126603753.05,10.0,0.0,0.0
ur.0612652701.07,31.0,0.0005888313751266675,0.0007531564100457376
ur.01230401102.07,10.0,0.0,0.0
ur.01210132377.59,10.0,0.0,0.0
ur.01216314325.40,10.0,0.0,0.0
ur.0754573630.86,10.0,0.0,0.0
ur.01141375734.82,10.0,0.0,0.0
ur.01332620304.29,10.0,0.0,0.0
ur.01016401152.68,10.0,0.0,0.0
ur.01164733744.48,10.0,0.0,0.0
ur.01065161130.04,10.0,0.0,0.0
ur.01113503552.43,10.0,0.0,0.0
ur.01057207025.47,10.0,0.0,0.0
ur.0662005414.12,15.0,0.0,0.0
ur.01247354033.42,15.0,0.0,0.0
ur.0731651277.54,15.0,0.0,0.0
ur.01133647423.58,15.0,0.0,0.0
ur.0675116316.92,15.0,0.0,0.0
ur.01036007473.16,15.0,0.0,0.0
ur.01030323546.52,15.0,0.0,0.0
ur.01067051040.54,15.0,0.0,0.0
ur.01342644265.86,15.0,0.0,0.0
ur.0700756657.03,15.0,0.0,0.0
ur.0754077241.80,15.0,0.0,0.0
ur.063741565.33,15.0,0.0,0.0
ur.0723027574.42,13.0,0.0,0.0
ur.01312677221.93,13.0,0.0,0.0
ur.01330023172.48,13.0,0.0,0.0
ur.01146122571.11,13.0,0.0,0.0
ur.0774700410.63,13.0,0.0,0.0
ur.01347346543.59,13.0,0.0,0.0
ur.01130261335.73,13.0,0.0,0.0
ur.01161403762.15,13.0,0.0,0.0
ur.01316077674.34,13.0,0.0,0.0
ur.01221033461.81,13.0,0.0,0.0
ur.0752405516.59,13.0,0.0,0.0
ur.0777712162.05,13.0,0.0,0.0
ur.015640767104.74,29.0,0.0017117191137403134,0.001917125407389151
ur.01061047340.49,19.0,0.002259469230137209,0.002410100512146354
ur.01143444642.00,69.0,0.0006162188809465125,0.0006846876454961251
ur.01166157530.55,18.0,0.0,0.0
ur.01356526243.00,40.0,4.108125872976748e-05,0.00010955002327937996
ur.01064551763.55,33.0,0.00010955002327937996,0.00021910004655875984
ur.0744740273.54,18.0,0.0,0.0
ur.01114614001.08,18.0,0.0,0.0
ur.01301203003.03,18.0,0.0,0.0
ur.0744341740.96,18.0,0.0,0.0
ur.0736776041.23,50.0,0.0007257689042258926,0.0009448689507846528
ur.0716031734.57,27.0,0.0003560375756579849,0.0005477501163969
ur.014440065557.92,40.0,0.0008353189275052727,0.0010681127269739554
ur.01347541654.77,18.0,0.0,0.0
ur.01156101461.92,18.0,0.0,0.0
ur.01317340415.50,64.0,0.0005340563634869775,0.0005066688576671325
ur.0753211643.36,18.0,0.0,0.0
ur.0714371057.61,87.0,0.005066688576671279,0.00531317612904988
ur.01033041553.19,56.0,0.0015200065730013982,0.0014378440555418632
ur.0636376237.50,6.0,0.0,0.0
ur.01247334570.60,6.0,0.0,0.0
ur.01323355021.26,6.0,0.0,0.0
ur.013736254331.83,6.0,0.0,0.0
ur.01340604611.29,6.0,0.0,0.0
ur.0664565530.08,6.0,0.0,0.0
ur.01315447770.05,6.0,0.0,0.0
ur.0727143731.41,36.0,0.0001643250349190699,0.00015063128200914743
ur.01030125277.52,15.0,0.0,0.0
ur.0624263643.16,36.0,0.00013693752909922494,0.0002601813052885273
ur.07667662277.46,15.0,0.0,0.0
ur.0665744425.49,36.0,0.00030126256401829485,0.00021910004655875984
ur.012056257317.85,15.0,0.0,0.0
ur.010011223507.84,15.0,0.0,0.0
ur.0656740450.39,15.0,0.0,0.0
ur.01045542731.66,15.0,0.0,0.0
ur.016423564707.24,15.0,0.0,0.0
ur.01275012264.23,15.0,0.0,0.0
ur.01040574200.43,36.0,0.00023279379946868233,0.00021910004655875984
ur.014513223057.96,15.0,0.0,0.0
ur.012726553045.82,15.0,0.0,0.0
ur.0635541747.76,15.0,0.0,0.0
ur.015041253314.00,22.0,0.00041081258729767494,0.00020540629364883736
ur.0717650541.94,13.0,0.0,0.0
ur.014507033077.05,25.0,0.0,0.0
ur.01170501161.10,13.0,0.0,0.0
ur.01350522606.07,18.0,0.0,0.0
ur.01120045606.02,18.0,0.0,0.0
ur.015434150732.56,25.0,0.0,0.0
ur.01255143005.28,25.0,0.0,0.0
ur.01350174231.41,13.0,0.0,0.0
ur.01371371405.17,13.0,0.0,0.0
ur.0646270545.97,18.0,0.0,0.0
ur.01014435001.39,25.0,0.0,0.0
ur.01167312032.35,25.0,0.0,0.0
ur.01266210711.38,25.0,0.0,0.0
ur.01207711633.71,25.0,0.0,0.0
ur.01123401642.37,13.0,0.0,0.0
ur.01131011253.61,13.0,0.0,0.0
ur.0662040030.91,13.0,0.0,0.0
ur.01135307006.28,13.0,0.0,0.0
ur.01234272560.04,13.0,0.0,0.0
ur.01365443173.75,13.0,0.0,0.0
ur.01042541735.17,13.0,0.0,0.0
ur.01301735547.46,13.0,0.0,0.0
ur.0721567750.06,13.0,0.0,0.0
ur.0763357211.43,13.0,0.0,0.0
ur.01035447407.30,13.0,0.0,0.0
ur.01317371074.29,38.0,0.001246131514802948,0.0009722564566044978
ur.015317756777.34,13.0,0.0,0.0
ur.013004600455.73,4.0,0.0,0.0
ur.0655565206.47,4.0,0.0,0.0
ur.01144422074.54,4.0,0.0,0.0
ur.0661752422.17,9.0,0.0,0.0
ur.0752671300.34,9.0,0.0,0.0
ur.0741415003.41,9.0,0.0,0.0
ur.0721435647.75,9.0,0.0,0.0
ur.01162372737.59,9.0,0.0,0.0
ur.01230506137.50,9.0,0.0,0.0
ur.0657164060.26,9.0,0.0,0.0
ur.01320006075.21,9.0,0.0,0.0
ur.0677231644.31,6.0,0.0,0.0
ur.01273504000.00,12.0,0.0,0.0
ur.015526616337.43,6.0,0.0,0.0
ur.01111142200.17,19.0,0.0,0.0
ur.01046107612.21,6.0,0.0,0.0
ur.0627613012.35,6.0,0.0,0.0
ur.0774757173.05,26.0,5.4775011639689975e-05,8.216251745953497e-05
ur.0630545154.02,11.0,0.0,0.0
ur.01312123717.00,11.0,0.0,0.0
ur.01326304130.63,25.0,4.108125872976748e-05,4.108125872976748e-05
ur.0712571127.00,11.0,0.0,0.0
ur.01020062265.01,11.0,0.0,0.0
ur.01346265420.18,11.0,0.0,0.0
ur.010455260657.19,25.0,2.7387505819844987e-05,5.4775011639689975e-05
ur.0671045206.93,11.0,0.0,0.0
ur.0614125275.86,25.0,5.4775011639689975e-05,0.0
ur.01336036601.09,25.0,0.00010955002327937996,2.7387505819844987e-05
ur.01215162516.54,25.0,4.108125872976748e-05,1.3693752909922494e-05
ur.0662127626.37,2.0,0.0,0.0
ur.01336375727.65,2.0,0.0,0.0
ur.012045455552.25,85.0,0.0030947881576424687,0.0031358694163722356
ur.0701454747.67,0.0,0.0,0.0
ur.0673115154.27,1.0,0.0,0.0
ur.01007343554.07,14.0,2.7387505819844987e-05,4.108125872976748e-05
ur.0614162764.69,4.0,0.0,0.0
ur.0637620217.54,4.0,0.0,0.0
ur.0753532737.80,29.0,0.0008079314216854277,0.0006983813984060476
ur.0715367740.50,15.0,0.0002464875523786048,0.00021910004655875984
ur.01112755363.81,22.0,0.0012598252677128705,0.001081806479883878
ur.01264301660.41,1.0,0.0,0.0
ur.0616755101.76,1.0,0.0,0.0
ur.0753625404.77,1.0,0.0,0.0
ur.012354533232.13,3.0,0.0,0.0
ur.01312367457.53,0.0,0.0,0.0
ur.01111626245.98,10.0,0.0,0.0
ur.01264753176.47,30.0,0.00021910004655875984,0.00015063128200914743
ur.0611546366.85,10.0,0.0,0.0
ur.01252762713.28,10.0,0.0,0.0
ur.0624162444.70,10.0,0.0,0.0
ur.0657402545.44,10.0,0.0,0.0
ur.011005532437.85,10.0,0.0,0.0
ur.016463400357.43,53.0,0.000575137622216745,0.0007120751513159701
ur.01051423553.47,30.0,0.00019171254073891488,0.0001780187878289924
ur.01113675653.68,30.0,0.00012324377618930246,0.0001643250349190699
ur.0645763160.52,10.0,0.0,0.0
ur.0717514044.66,24.0,0.0,0.0
ur.01356742514.01,24.0,0.0,0.0
ur.01034042213.88,24.0,0.0,0.0
ur.0761526063.42,24.0,0.0,0.0
ur.01166402115.69,24.0,0.0,0.0
ur.01314035040.20,24.0,0.0,0.0
ur.01212443144.86,24.0,0.0,0.0
ur.01265751720.07,24.0,0.0,0.0
ur.01223432541.33,24.0,0.0,0.0
ur.01323332413.25,24.0,0.0,0.0
ur.01305657326.18,24.0,0.0,0.0
ur.01001272023.39,24.0,0.0,0.0
ur.01326431463.66,24.0,0.0,0.0
ur.0751674011.77,24.0,0.0,0.0
ur.01332075622.84,24.0,0.0,0.0
ur.013465327177.06,24.0,0.0,0.0
ur.01235676560.92,25.0,0.0,0.0
ur.01304011760.24,25.0,0.0,0.0
ur.01124237447.64,24.0,0.0,0.0
ur.010550366544.18,24.0,0.0,0.0
ur.0721617201.97,24.0,0.0,0.0
ur.014341146537.48,24.0,0.0,0.0
ur.013465514337.32,24.0,0.0,0.0
ur.0723355144.09,25.0,0.0,0.0
ur.01025146437.80,24.0,0.0,0.0
ur.0652236717.14,14.0,0.0,0.0
ur.01215371552.00,14.0,0.0,0.0
ur.0612016000.87,14.0,0.0,0.0
ur.0740472751.47,14.0,0.0,0.0
ur.01221173500.73,14.0,0.0,0.0
ur.01054721351.73,14.0,0.0,0.0
ur.01216215735.11,14.0,0.0,0.0
ur.0644171460.44,14.0,0.0,0.0
ur.01237263151.77,14.0,0.0,0.0
ur.01331464063.76,14.0,0.0,0.0
ur.01130421036.07,14.0,0.0,0.0
ur.0657532603.19,14.0,0.0,0.0
ur.01027013077.15,56.0,0.0003286500698381399,0.00030126256401829485
ur.016527313277.78,73.0,0.0012872127735327156,0.0009722564566044978
ur.0713111670.45,15.0,6.846876454961247e-05,5.4775011639689975e-05
ur.0746175107.01,10.0,0.00019171254073891488,0.0001780187878289924
ur.0747536642.85,6.0,0.0,0.0
ur.0644422271.52,6.0,0.0,0.0
ur.010011550417.29,6.0,0.0,0.0
ur.07477046337.58,6.0,0.0,0.0
ur.0771671765.54,16.0,0.0,0.0
ur.01132176351.26,16.0,0.0,0.0
ur.0703735250.72,16.0,0.0,0.0
ur.01015747751.51,16.0,0.0,0.0
ur.01222420115.84,16.0,0.0,0.0
ur.0770127507.24,16.0,0.0,0.0
ur.01036242707.32,16.0,0.0,0.0
ur.01033263752.00,16.0,0.0,0.0
ur.0752321600.63,16.0,0.0,0.0
ur.01173433727.96,16.0,0.0,0.0
ur.01125172417.21,16.0,0.0,0.0
ur.0664324542.23,16.0,0.0,0.0
ur.01230256714.61,16.0,0.0,0.0
ur.01367254551.29,16.0,0.0,0.0
ur.01333633007.23,16.0,0.0,0.0
ur.01217540144.19,7.0,0.0,0.0
ur.0721745324.62,7.0,0.0,0.0
ur.01213461251.99,7.0,0.0,0.0
ur.01366005134.86,7.0,0.0,0.0
ur.0657541067.13,11.0,0.0,0.0
ur.01225031774.07,11.0,0.0,0.0
ur.0654570351.77,11.0,0.0,0.0
ur.01220547361.55,11.0,0.0,0.0
ur.0741224032.08,11.0,0.0,0.0
ur.01356675064.74,26.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01350162537.86,11.0,0.0,0.0
ur.01073667473.42,11.0,0.0,0.0
ur.01154607725.81,11.0,0.0,0.0
ur.01021646137.81,12.0,4.108125872976748e-05,4.108125872976748e-05
ur.01132750466.14,23.0,0.0,0.0
ur.0646445225.26,23.0,0.0,0.0
ur.01203731327.32,23.0,0.0,0.0
ur.0743647272.63,23.0,0.0,0.0
ur.07775754637.51,23.0,0.0,0.0
ur.015363176065.49,23.0,0.0,0.0
ur.0750750125.47,23.0,0.0,0.0
ur.01103001327.51,23.0,0.0,0.0
ur.01017063325.81,23.0,0.0,0.0
ur.0664335775.11,23.0,0.0,0.0
ur.01332037314.42,23.0,0.0,0.0
ur.01076500370.30,23.0,0.0,0.0
ur.011200673432.13,23.0,0.0,0.0
ur.0613627510.98,23.0,0.0,0.0
ur.01114777701.29,23.0,0.0,0.0
ur.0717124615.70,23.0,0.0,0.0
ur.01240144441.64,23.0,0.0,0.0
ur.011240113132.86,23.0,0.0,0.0
ur.01160533110.33,23.0,0.0,0.0
ur.01043271532.51,34.0,0.0,0.0
ur.01031007025.39,23.0,0.0,0.0
ur.01322400435.92,19.0,0.0,0.0
ur.01342645014.07,19.0,0.0,0.0
ur.0602156364.18,19.0,0.0,0.0
ur.0737530730.34,19.0,0.0,0.0
ur.01303151521.96,19.0,0.0,0.0
ur.01007502624.83,37.0,0.0003697313285679074,0.00041081258729767494
ur.01362376546.58,19.0,0.0,0.0
ur.01022745351.86,19.0,0.0,0.0
ur.01063114667.01,19.0,0.0,0.0
ur.01157402006.67,19.0,0.0,0.0
ur.01030263660.02,17.0,0.0,0.0
ur.0612035655.64,17.0,0.0,0.0
ur.01336766451.48,17.0,0.0,0.0
ur.0762150460.01,17.0,0.0,0.0
ur.0703366141.87,17.0,0.0,0.0
ur.01223456365.27,17.0,0.0,0.0
ur.0746626275.31,17.0,0.0,0.0
ur.0750464357.18,17.0,0.0,0.0
ur.0755571677.29,17.0,0.0,0.0
ur.01234315703.41,17.0,0.0,0.0
ur.01013107510.84,17.0,0.0,0.0
ur.01311677710.20,17.0,0.0,0.0
ur.013003201337.10,36.0,0.0016295565962807783,0.0019308191602990736
ur.01313521610.52,41.0,0.0009722564566044978,0.0006573001396762801
ur.01033754351.68,41.0,0.0006709938925862026,0.0006983813984060476
ur.01054223656.64,2.0,0.0,0.0
ur.01156360632.48,2.0,0.0,0.0
ur.015341736157.56,2.0,0.0,0.0
ur.01311602010.22,0.0,0.0,0.0
ur.01152344370.10,18.0,0.00043820009311751996,0.00039711883438775243
ur.01035671575.70,0.0,0.0,0.0
ur.01006171025.28,2.0,0.0,0.0
ur.016364615311.86,2.0,0.0,0.0
ur.0731747000.61,2.0,0.0,0.0
ur.01361646751.46,110.0,0.0006983813984060476,0.0010544189740640329
ur.01066307124.40,47.0,0.0036973132856790497,0.0035877632623996713
ur.015630215457.70,0.0,0.0,0.0
ur.01274317766.72,1.0,0.0,0.0
ur.01027714421.70,1.0,0.0,0.0
ur.0627706145.07,25.0,0.0,0.0
ur.01300727113.46,1.0,0.0,0.0
ur.0647776203.17,1.0,0.0,0.0
ur.01164177103.01,0.0,0.0,0.0
ur.0626351007.95,0.0,0.0,0.0
ur.0761325264.36,4.0,0.0,0.0
ur.0774764461.10,4.0,0.0,0.0
ur.01043077661.89,4.0,0.0,0.0
ur.015751255377.65,4.0,0.0,0.0
ur.01135665415.14,15.0,0.0,0.0
ur.01256567701.22,15.0,0.0,0.0
ur.0654262007.12,15.0,0.0,0.0
ur.01232235211.66,15.0,0.0,0.0
ur.015346405604.18,15.0,0.0,0.0
ur.01051502401.83,15.0,0.0,0.0
ur.011540451627.68,15.0,0.0,0.0
ur.0755564603.35,15.0,0.0,0.0
ur.01023167062.57,15.0,0.0,0.0
ur.0700616311.24,15.0,0.0,0.0
ur.0707026775.00,15.0,0.0,0.0
ur.01161730526.95,15.0,0.0,0.0
ur.0750277144.09,15.0,0.0,0.0
ur.01210125621.80,15.0,0.0,0.0
ur.01012246151.06,15.0,0.0,0.0
ur.01220204651.18,73.0,0.0011776627502533355,0.0013419877851724056
ur.01247743530.64,8.0,0.0,0.0
ur.01262643676.01,11.0,0.0,0.0
ur.01303530305.90,8.0,0.0,0.0
ur.0674352605.96,11.0,0.0,0.0
ur.0676617420.03,8.0,0.0,0.0
ur.0634344357.20,8.0,0.0,0.0
ur.01247502565.71,8.0,0.0,0.0
ur.0742466005.00,8.0,0.0,0.0
ur.01162415467.99,20.0,0.0005066688576671325,0.0003697313285679074
ur.0660041130.56,6.0,0.0,0.0
ur.01074113341.05,6.0,0.0,0.0
ur.01162707105.32,6.0,0.0,0.0
ur.01175072644.19,6.0,0.0,0.0
ur.01371010114.78,6.0,0.0,0.0
ur.0673135462.11,39.0,0.0006709938925862026,0.00060252512803659
ur.0751230234.17,6.0,0.0,0.0
ur.0774045550.33,15.0,0.0,0.0
ur.0727230567.41,15.0,0.0,0.0
ur.0652503577.30,34.0,0.0011228877386136454,0.0013830690439021731
ur.0655746605.88,15.0,0.0,0.0
ur.0771557725.32,15.0,0.0,0.0
ur.016554535637.55,15.0,0.0,0.0
ur.0725331717.65,15.0,0.0,0.0
ur.015146442117.31,15.0,0.0,0.0
ur.0731273176.39,15.0,0.0,0.0
ur.0600605200.63,15.0,0.0,0.0
ur.01232444305.24,15.0,0.0,0.0
ur.013536223632.28,15.0,0.0,0.0
ur.010624612731.13,15.0,0.0,0.0
ur.07436211437.49,15.0,0.0,0.0
ur.0713501653.58,15.0,0.0,0.0
ur.0602347562.52,23.0,0.0003560375756579849,0.0003834250814778299
ur.01027004150.58,6.0,0.0,0.0
ur.0770661025.28,6.0,0.0,0.0
ur.0613356723.35,6.0,0.0,0.0
ur.012511305645.33,6.0,0.0,0.0
ur.0675132003.12,6.0,0.0,0.0
ur.0646434367.07,6.0,0.0,0.0
ur.0674401243.11,6.0,0.0,0.0
ur.01154200405.63,23.0,0.0,0.0
ur.01265567037.05,23.0,0.0,0.0
ur.01307235400.95,23.0,0.0,0.0
ur.0652607533.78,165.0,0.003423438227480604,0.0036973132856790497
ur.07606016437.66,135.0,0.002369019253416587,0.0026976693232547222
ur.01021076041.88,23.0,0.0,0.0
ur.014114612457.85,24.0,4.108125872976748e-05,4.108125872976748e-05
ur.0673065763.63,23.0,0.0,0.0
ur.01320644065.52,45.0,0.00027387505819844983,0.00020540629364883736
ur.015720613277.48,23.0,0.0,0.0
ur.0741441174.74,23.0,0.0,0.0
ur.013136240367.86,73.0,0.0015200065730013982,0.001273519020622793
ur.01046002560.39,23.0,0.0,0.0
ur.016530504722.42,23.0,0.0,0.0
ur.01075403326.32,60.0,0.0006573001396762801,0.000575137622216745
ur.01036436624.26,91.0,0.009804727083504394,0.010530495987730275
ur.0707625530.62,23.0,0.0,0.0
ur.01066747640.64,23.0,0.0,0.0
ur.01023325552.26,23.0,0.0,0.0
ur.0602425313.66,23.0,0.0,0.0
ur.01012120344.19,23.0,0.0,0.0
ur.01340560123.00,23.0,0.0,0.0
ur.010253467037.73,38.0,0.0014104565497220182,0.0012598252677128705
ur.01017510072.56,102.0,0.0033275819571111477,0.0037383945444088166
ur.01115223175.07,12.0,0.0,0.0
ur.0742466070.10,23.0,0.0005066688576671325,0.00041081258729767494
ur.01216620323.30,12.0,0.0,0.0
ur.01224024634.66,12.0,0.0,0.0
ur.011057322204.20,23.0,0.0005477501163969,0.00042450634020759745
ur.0750313520.04,17.0,0.00023279379946868233,0.00015063128200914743
ur.01022163325.05,12.0,0.0,0.0
ur.01355047263.19,12.0,0.0,0.0
ur.01046766701.35,12.0,0.0,0.0
ur.015635764222.60,12.0,0.0,0.0
ur.01000317267.55,23.0,0.00049297510475721,0.0003560375756579849
ur.01161115644.37,23.0,0.00042450634020759745,0.00030126256401829485
ur.01340461065.27,9.0,0.0,0.0
ur.01122177040.89,9.0,0.0,0.0
ur.013770616443.83,9.0,0.0,0.0
ur.01014301467.73,30.0,0.0001780187878289924,0.00013693752909922494
ur.067704042.44,9.0,0.0,0.0
ur.01062367620.40,9.0,0.0,0.0
ur.0576113011.01,9.0,0.0,0.0
ur.01201165124.24,9.0,0.0,0.0
ur.01210503332.23,9.0,0.0,0.0
ur.01267556025.36,30.0,0.00019171254073891488,0.00012324377618930246
ur.0745755777.46,11.0,0.0,0.0
ur.01366606711.18,11.0,0.0,0.0
ur.01320276303.51,11.0,0.0,0.0
ur.01233002230.26,11.0,0.0,0.0
ur.01023423466.63,23.0,0.00023279379946868233,0.00030126256401829485
ur.01210026476.12,11.0,0.0,0.0
ur.01122155060.05,11.0,0.0,0.0
ur.01315400021.90,11.0,0.0,0.0
ur.0745133622.48,26.0,0.0011776627502533355,0.001246131514802948
ur.01360167404.51,11.0,0.0,0.0
ur.0612153065.21,11.0,0.0,0.0
ur.016436741077.30,23.0,0.00019171254073891488,0.0002601813052885273
ur.01250432156.27,26.0,0.00015063128200914743,0.00021910004655875984
ur.01050327113.29,3.0,0.0,0.0
ur.011227173667.63,3.0,0.0,0.0
ur.01157554301.24,3.0,0.0,0.0
ur.015760641477.63,131.0,0.0009585627036945753,0.0007257689042258926
ur.0637256206.72,1.0,0.0,0.0
ur.01122236376.01,0.0,0.0,0.0
ur.0735717655.53,25.0,0.00020540629364883736,0.00030126256401829485
ur.012210722377.22,6.0,0.0002464875523786048,0.0003423438227480624
ur.01051115200.32,0.0,0.0,0.0
ur.01255545251.48,81.0,0.0010407252211541104,0.0010270314682441879
ur.01067015604.71,19.0,0.0010133377153342654,0.0010407252211541104
ur.01226341424.07,1.0,0.0,0.0
ur.01341615502.14,2.0,0.0,0.0
ur.01132265014.44,0.0,0.0,0.0
ur.01004660233.38,1.0,0.0,0.0
ur.0625635571.96,9.0,0.0,0.0
ur.0677612071.80,9.0,0.0,0.0
ur.0611336420.35,9.0,0.0,0.0
ur.01150705553.90,9.0,0.0,0.0
ur.01150267444.01,9.0,0.0,0.0
ur.01010520503.12,9.0,0.0,0.0
ur.01012174523.19,9.0,0.0,0.0
ur.01210413475.87,9.0,0.0,0.0
ur.0622337310.26,9.0,0.0,0.0
ur.010517636062.98,9.0,0.0,0.0
ur.01036767267.31,8.0,0.0,0.0
ur.015671326257.60,8.0,0.0,0.0
ur.0703623626.43,8.0,0.0,0.0
ur.01221331067.70,8.0,0.0,0.0
ur.01267444267.07,8.0,0.0,0.0
ur.01335557467.45,8.0,0.0,0.0
ur.0742274514.19,8.0,0.0,0.0
ur.011271776617.28,8.0,0.0,0.0
ur.012763775264.10,8.0,0.0,0.0
ur.01367006641.51,28.0,0.0,0.0
ur.01341612363.63,18.0,0.0,0.0
ur.0741526031.18,18.0,0.0,0.0
ur.01304345153.68,18.0,0.0,0.0
ur.01102545452.86,18.0,0.0,0.0
ur.014115427632.23,18.0,0.0,0.0
ur.01360321727.23,18.0,0.0,0.0
ur.0760573354.59,18.0,0.0,0.0
ur.0747613341.02,18.0,0.0,0.0
ur.0766317052.92,18.0,0.0,0.0
ur.0720203652.32,18.0,0.0,0.0
ur.0661033167.50,18.0,0.0,0.0
ur.012713032314.25,18.0,0.0,0.0
ur.01264220524.84,28.0,0.0,0.0
ur.0753071032.91,18.0,0.0,0.0
ur.0705357674.34,18.0,0.0,0.0
ur.0610071266.26,18.0,0.0,0.0
ur.01263050320.44,18.0,0.0,0.0
ur.01145402650.26,18.0,0.0,0.0
ur.01103441776.22,5.0,0.0,0.0
ur.0742720235.28,5.0,0.0,0.0
ur.01316437547.26,5.0,0.0,0.0
ur.01012533526.80,5.0,0.0,0.0
ur.01211175506.84,5.0,0.0,0.0
ur.01257310706.09,5.0,0.0,0.0
ur.01101146562.65,8.0,0.0,0.0
ur.01256411201.00,8.0,0.0,0.0
ur.01134141173.16,22.0,0.0013830690439021731,0.0013830690439021731
ur.01226602577.63,8.0,0.0,0.0
ur.0712250377.36,8.0,0.0,0.0
ur.0734205103.99,8.0,0.0,0.0
ur.01215026665.66,21.0,0.0012050502560731805,0.001163968997343413
ur.0614057233.56,8.0,0.0,0.0
ur.01101601573.75,8.0,0.0,0.0
ur.01210325377.56,5.0,0.0,0.0
ur.0712064057.45,5.0,0.0,0.0
ur.011330216537.86,5.0,0.0,0.0
ur.01254375350.03,5.0,0.0,0.0
ur.01277006645.04,5.0,0.0,0.0
ur.010026046407.24,14.0,0.0,0.0
ur.01320073247.43,5.0,0.0,0.0
ur.01335776147.26,5.0,0.0,0.0
ur.0722743742.11,5.0,0.0,0.0
ur.0625162234.33,5.0,0.0,0.0
ur.010261651741.24,5.0,0.0,0.0
ur.01251760047.99,5.0,0.0,0.0
ur.012157527312.90,0.0,0.0,0.0
ur.01314336573.76,62.0,0.001300906526442638,0.0012324377618930255
ur.01144326024.71,0.0,0.0,0.0
ur.01367521625.31,8.0,0.0,0.0
ur.01371733026.36,8.0,0.0,0.0
ur.0634523013.38,8.0,0.0,0.0
ur.01306172617.95,8.0,0.0,0.0
ur.01251117323.89,8.0,0.0,0.0
ur.014367154157.97,8.0,0.0,0.0
ur.015132057337.34,8.0,0.0,0.0
ur.015253471557.49,24.0,0.0008353189275052727,0.0007668501629556602
ur.01121346421.33,19.0,0.0005614438693068225,0.00042450634020759745
ur.01360515263.04,18.0,0.0,0.0
ur.0617022472.60,18.0,0.0,0.0
