,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.01156362044.18,917.0,0.004984526059211745,0.005518582422698715
ur.01362633034.70,11.0,0.0,0.0
ur.01150325472.18,31.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.0701723650.30,11.0,0.0,0.0
ur.0656254320.00,22.0,0.0001643250349190699,0.0003423438227480624
ur.01367672174.84,11.0,0.0,0.0
ur.01160376201.92,30.0,0.00012324377618930246,6.846876454961247e-05
ur.0635323457.08,21.0,0.0,1.3693752909922494e-05
ur.010623214531.34,11.0,0.0,0.0
ur.016246174177.13,62.0,0.0004792813518472875,0.00049297510475721
ur.0761560345.55,28.0,0.0,0.0
ur.0751517557.24,49.0,0.0,2.7387505819844987e-05
ur.01303057657.47,0.0,0.0,0.0
ur.01245745436.75,4.0,0.0,0.0
ur.010134564664.71,27.0,0.00015063128200914743,0.00015063128200914743
ur.015222402062.67,3.0,0.0,0.0
ur.01207713360.64,4.0,0.0,0.0
ur.01104765376.14,4.0,0.0,0.0
ur.016034003502.54,33.0,0.00031495631692821736,0.0003286500698381399
ur.01110160433.86,60.0,0.0003423438227480624,0.00043820009311751996
ur.01043665663.28,4.0,0.0,0.0
ur.01204751274.60,0.0,0.0,0.0
ur.01301204655.82,9.0,0.0,0.0
ur.01040445645.32,9.0,0.0,0.0
ur.01317742422.21,9.0,0.0,0.0
ur.0625347172.30,9.0,0.0,0.0
ur.0633775146.77,9.0,0.0,0.0
ur.015305333215.22,9.0,0.0,0.0
ur.01165567474.07,9.0,0.0,0.0
ur.01274006537.98,9.0,0.0,0.0
ur.01306343072.03,9.0,0.0,0.0
ur.0667765262.10,9.0,0.0,0.0
ur.011531027566.59,8.0,0.0,0.0
ur.010741011625.31,8.0,0.0,0.0
ur.01236367403.94,8.0,0.0,0.0
ur.012177147425.39,8.0,0.0,0.0
ur.07443235750.34,8.0,0.0,0.0
ur.0730136011.67,8.0,0.0,0.0
ur.01236155543.32,8.0,0.0,0.0
ur.01253621142.94,8.0,0.0,0.0
ur.01100705232.37,8.0,0.0,0.0
ur.0707131353.01,1.0,0.0,0.0
ur.01255470322.43,1.0,0.0,0.0
ur.01003276474.54,29.0,0.0001643250349190699,0.00019171254073891488
ur.01303716113.97,54.0,0.0,1.3693752909922494e-05
ur.01263407457.22,1.0,0.0,0.0
ur.0672546110.07,55.0,0.0,0.0
ur.01152202075.77,235.0,0.0016295565962807783,0.0014104565497220182
ur.0752235046.32,70.0,6.846876454961247e-05,9.585627036945747e-05
ur.01123260553.67,10.0,0.0,0.0
ur.01177327155.83,57.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.0713324135.33,55.0,1.3693752909922494e-05,0.0
ur.0674660471.37,81.0,4.108125872976748e-05,8.216251745953497e-05
ur.01274533561.12,10.0,0.0,0.0
ur.01147270007.33,70.0,4.108125872976748e-05,1.3693752909922494e-05
ur.01304253120.07,70.0,0.0,1.3693752909922494e-05
ur.01322405111.99,55.0,0.0,0.0
ur.01077176564.43,42.0,0.0,0.0
ur.01350737201.10,121.0,6.846876454961247e-05,0.00010955002327937996
ur.01205637314.73,138.0,5.4775011639689975e-05,0.00010955002327937996
ur.01115404320.36,14.0,0.0,0.0
ur.01073053270.28,24.0,1.3693752909922494e-05,0.0
ur.01212002001.15,14.0,0.0,0.0
ur.01342662622.25,21.0,0.0,0.0
ur.0615734065.56,8.0,0.0,0.0
ur.01350314023.49,23.0,0.0,0.0
ur.01175432564.21,1.0,0.0,0.0
ur.01006554421.44,1.0,0.0,0.0
ur.01250645725.99,7.0,0.0,0.0
ur.01017161427.76,10.0,6.846876454961247e-05,6.846876454961247e-05
ur.0630527164.78,7.0,0.0,0.0
ur.01217105733.78,19.0,0.0006573001396762801,0.0006983813984060476
ur.014167753201.10,7.0,0.0,0.0
ur.01175655626.43,41.0,0.0028483006052638675,0.0028893818639936343
ur.01303223511.47,7.0,0.0,0.0
ur.01271625307.43,49.0,0.0013556815380823281,0.0011228877386136454
ur.01334606651.15,4.0,0.0,0.0
ur.012223244447.35,4.0,0.0,0.0
ur.0660125613.14,4.0,0.0,0.0
ur.01107615141.70,24.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01345171002.83,76.0,0.0006846876454961251,0.0007805439158655827
ur.01366712214.83,15.0,4.108125872976748e-05,2.7387505819844987e-05
ur.0716700712.01,2.0,0.0,0.0
ur.01202175005.34,47.0,0.00028756881110837234,0.0002464875523786048
ur.0671546635.29,11.0,0.0,0.0
ur.0725614614.85,11.0,0.0,0.0
ur.01354357424.26,11.0,0.0,0.0
ur.01156271614.53,11.0,0.0,0.0
ur.01272520214.48,11.0,0.0,0.0
ur.0615227314.77,11.0,0.0,0.0
ur.0743617262.57,11.0,0.0,0.0
ur.01162152762.36,11.0,0.0,0.0
ur.01341573426.28,11.0,0.0,0.0
ur.0762021144.44,11.0,0.0,0.0
ur.0621070414.76,11.0,0.0,0.0
ur.0605201026.16,11.0,0.0,0.0
ur.01151621236.07,0.0,0.0,0.0
ur.01212577126.04,1.0,0.0,0.0
ur.010200120757.04,1.0,0.0,0.0
ur.0740026144.36,1.0,0.0,0.0
ur.01233707356.74,1.0,0.0,0.0
ur.01313223317.37,15.0,0.0,0.0
ur.0643417521.68,44.0,0.0009585627036945753,0.0010270314682441879
ur.0711224167.66,15.0,0.0,0.0
ur.0757213140.40,93.0,0.0007668501629556602,0.0011502752444334905
ur.01115120151.97,39.0,6.846876454961247e-05,9.585627036945747e-05
ur.0721101162.58,39.0,1.3693752909922494e-05,4.108125872976748e-05
ur.0576534023.74,76.0,0.0009311751978747303,0.0008764001862350402
ur.01351530045.67,15.0,0.0,0.0
ur.01317241031.05,50.0,0.00041081258729767494,0.00030126256401829485
ur.015270570764.52,15.0,0.0,0.0
ur.01257051067.02,15.0,0.0,0.0
ur.01343737617.09,68.0,0.0016843316079204684,0.0021088379481280636
ur.01267312425.75,15.0,0.0,0.0
ur.0725234060.17,43.0,0.0006709938925862026,0.0008216251745953502
ur.012452143575.70,15.0,0.0,0.0
ur.01235360610.43,2.0,0.0,0.0
ur.0712221265.34,1.0,0.0,0.0
ur.01311177571.68,1.0,0.0,0.0
ur.01020154746.43,15.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.0631133411.50,60.0,0.0007668501629556602,0.0009174814449648078
ur.0731366061.26,1.0,0.0,0.0
ur.0775715235.57,102.0,0.0013556815380823281,0.0014241503026319407
ur.01222215700.96,5.0,0.0,0.0
ur.01126751515.41,9.0,0.0,0.0
ur.01275244777.54,5.0,0.0,0.0
ur.01314067310.52,5.0,0.0,0.0
ur.01121456021.27,13.0,0.00010955002327937996,5.4775011639689975e-05
ur.01175230363.46,9.0,1.3693752909922494e-05,0.0
ur.0704547223.89,15.0,0.0,0.0
ur.01327717046.44,363.0,0.0002464875523786048,0.00021910004655875984
ur.01033431411.05,25.0,1.3693752909922494e-05,0.0
ur.01214156115.06,15.0,0.0,0.0
ur.01124477634.08,25.0,0.0,0.0
ur.01100335333.61,53.0,0.00010955002327937996,6.846876454961247e-05
ur.013131153732.53,32.0,1.3693752909922494e-05,0.0
ur.0736123473.41,36.0,0.0,1.3693752909922494e-05
ur.015077406227.81,25.0,0.0,0.0
ur.01044547100.76,15.0,0.0,0.0
ur.01112662300.36,15.0,0.0,0.0
ur.0654761007.50,25.0,0.0,0.0
ur.01207567114.51,25.0,0.0,0.0
ur.0771207407.85,18.0,0.0,0.0
ur.01343337300.46,15.0,0.0,0.0
ur.01137070070.56,403.0,0.002177306712677675,0.0020540629364883744
ur.01370665225.60,22.0,0.0,0.0
ur.0667111132.59,25.0,0.00041081258729767494,0.0003560375756579849
ur.01027172440.97,4.0,0.0,0.0
ur.0630553365.91,4.0,0.0,0.0
ur.0604300521.32,4.0,0.0,0.0
ur.012757604757.89,46.0,6.846876454961247e-05,2.7387505819844987e-05
ur.0642431335.15,12.0,0.0,0.0
ur.01147061034.47,12.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01227604100.22,32.0,0.00010955002327937996,0.00012324377618930246
ur.01044202350.20,12.0,0.0,1.3693752909922494e-05
ur.0725537044.76,0.0,0.0,0.0
ur.01302111327.46,232.0,0.004450469695724776,0.004409388436995009
ur.0760074421.41,176.0,0.0035056007449401376,0.0038753320735080395
ur.01155661772.19,1.0,0.0,0.0
ur.0757356331.92,1.0,0.0,0.0
ur.01234340515.45,3.0,0.0,0.0
ur.0644015337.05,3.0,0.0,0.0
ur.01320520227.42,3.0,0.0,0.0
ur.01270433051.18,1.0,0.0,0.0
ur.01162227334.63,14.0,0.0,0.0
ur.0676233504.07,79.0,0.0017391066195601584,0.0019992879248486852
ur.010371575740.28,1.0,0.0,0.0
ur.01244103221.88,1.0,0.0,0.0
ur.0614075344.26,0.0,0.0,0.0
ur.0751024664.21,7.0,0.0,0.0
ur.01030377560.16,73.0,0.0010133377153342654,0.0007805439158655827
ur.01311162025.52,250.0,0.007750664147016049,0.007408320324267991
ur.01060236022.04,91.0,0.00028756881110837234,0.00027387505819844983
ur.01271633217.55,167.0,0.0010955002327938004,0.0008490126804151952
ur.01347246736.44,7.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.014143672543.36,12.0,0.0009037876920548853,0.0008353189275052727
ur.01055310746.52,0.0,0.0,0.0
ur.0704071266.17,1.0,0.0,0.0
ur.0731407767.79,1.0,0.0,0.0
ur.0663203766.86,3.0,0.0,0.0
ur.01230404360.03,3.0,0.0,0.0
ur.013611152144.19,3.0,0.0,0.0
ur.01162055144.82,3.0,0.0,0.0
ur.0646642000.34,0.0,0.0,0.0
ur.0653435747.12,3.0,0.0,0.0
ur.01251761163.36,3.0,0.0,0.0
ur.01067774130.88,3.0,0.0,0.0
ur.01247470134.08,3.0,0.0,0.0
ur.010724620101.42,98.0,0.0002601813052885273,0.00012324377618930246
ur.01216306300.67,57.0,4.108125872976748e-05,2.7387505819844987e-05
ur.01341043007.74,2.0,0.0,0.0
ur.01170477700.78,2.0,0.0,0.0
ur.014454466354.44,2.0,0.0,0.0
ur.0772572600.80,0.0,0.0,0.0
ur.0634720620.25,20.0,0.0,0.0
ur.0753615177.05,20.0,0.0,0.0
ur.0625551757.72,37.0,1.3693752909922494e-05,0.0
ur.01264340371.08,46.0,0.00012324377618930246,8.216251745953497e-05
ur.01016430477.47,20.0,0.0,0.0
ur.01147035762.52,20.0,0.0,0.0
ur.01223466451.30,20.0,0.0,0.0
ur.01225055111.99,35.0,4.108125872976748e-05,6.846876454961247e-05
ur.0757670502.86,20.0,0.0,0.0
ur.01274702111.48,42.0,0.0003286500698381399,0.0003423438227480624
ur.01154462405.43,20.0,0.0,0.0
ur.0746427716.49,20.0,0.0,0.0
ur.0734124202.97,54.0,0.00021910004655875984,4.108125872976748e-05
ur.010004637445.77,20.0,0.0,0.0
ur.01031730607.52,20.0,0.0,0.0
ur.01034467230.06,20.0,0.0,0.0
ur.0621377706.26,20.0,0.0,0.0
ur.014602625037.50,51.0,5.4775011639689975e-05,4.108125872976748e-05
