,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC
339,11,0,0.0,11,0,1207.1638949404928,534.1818181818181,0.15325758858494298
340,14,0,0.0,14,0,0.0,33.285714285714285,0.1277109534976681
341,30,0,0.0,30,0,27249.684398639503,45.96666666666667,0.11113314102693957
342,38,4,0.10526315789473684,34,0,150387.69183315543,69.78947368421052,0.1183326901419643
343,23,2,0.08695652173913043,21,0,18487.081946755647,15.91304347826087,0.09421312792988676
344,17,1,0.058823529411764705,16,0,0.0,12.823529411764707,0.12500418079873082
345,13,1,0.07692307692307693,12,0,0.0,13.307692307692308,0.08538281502884894
346,23,2,0.08695652173913043,21,0,297195.1341313024,21.217391304347824,0.11641665474362538
347,14,1,0.07142857142857142,13,0,265776.79841868265,15.214285714285714,0.12365638532939012
348,16,1,0.0625,15,0,44393.5144189106,15.125,0.12107098228343191
349,11,0,0.0,11,0,8581.426565885607,33.72727272727273,0.07813316433430299
350,16,1,0.0625,15,0,0.0,15.0,0.08963567711052439
351,15,1,0.06666666666666667,14,0,36950.41523203625,15.666666666666666,0.1151704084817439
352,14,0,0.0,14,0,10803.717870092574,13.285714285714286,0.11600281635537132
353,23,1,0.043478260869565216,22,0,227.93361508528534,21.956521739130434,0.09792755628132246
354,32,1,0.03125,31,0,3093.5864892270793,19.96875,0.10406287270485687
355,12,0,0.0,12,0,371.9535075805082,19.0,0.09123045232244513
356,13,1,0.07692307692307693,12,0,36147.61029598704,18.076923076923077,0.12448661812053463
357,22,0,0.0,22,0,6268.240224959206,15.772727272727273,0.10700385417270285
358,23,2,0.08695652173913043,21,0,101314.0609283785,14.08695652173913,0.09253177784414283
359,16,4,0.25,12,0,7712.199614522068,81.0,0.09624200968044264
360,31,1,0.03225806451612903,30,0,81930.62108092148,24.193548387096776,0.11662369438290619
361,20,0,0.0,20,0,578.968092825192,30.45,0.09583094743700141
362,25,1,0.04,24,0,106.23042275476337,69.52,0.08938838753536124
363,31,1,0.03225806451612903,30,0,3095.0541066695228,51.354838709677416,0.11531869115589999
364,23,2,0.08695652173913043,21,0,82279.67149408688,366.69565217391306,0.14027524747637637
365,20,1,0.05,19,0,2440.890663377554,31.55,0.11380397644068552
366,31,0,0.0,31,0,15760.9308336236,11.064516129032258,0.10860276339844269
367,25,0,0.0,25,0,4142.813121845158,62.4,0.11254348353345177
368,17,1,0.058823529411764705,16,0,1434.4325348425161,54.588235294117645,0.11748221466403283
369,21,0,0.0,21,0,8994.87043685743,83.95238095238095,0.11965446015150068
370,13,2,0.15384615384615385,11,0,23329.5322615855,23.23076923076923,0.11480128283122154
371,55,2,0.03636363636363636,53,0,87632.53944882285,16.654545454545456,0.11019700923924851
372,24,2,0.08333333333333333,22,0,38052.90431063966,80.33333333333333,0.09069950240974632
373,41,4,0.0975609756097561,37,0,90176.36814067954,18.24390243902439,0.10562817143995495
374,12,2,0.16666666666666666,10,0,0.0,27.083333333333332,0.11279096342967655
375,41,2,0.04878048780487805,39,0,64.77464802119718,46.02439024390244,0.10280705883953778
376,21,1,0.047619047619047616,20,0,11018.686099429897,21.714285714285715,0.11353310639131242
377,13,1,0.07692307692307693,12,0,6579.567079655609,12.538461538461538,0.09063474526778782
378,26,1,0.038461538461538464,25,0,242080.01890422916,17.576923076923077,0.12002371208803228
379,18,0,0.0,18,0,374573.79981478915,29.055555555555557,0.13830396399858405
380,64,4,0.0625,60,0,171776.6875635603,23.328125,0.11646064150204805
381,25,2,0.08,23,0,4672.9532379062675,87.44,0.1225150522378183
382,18,3,0.16666666666666666,15,0,260885.9574241124,20.055555555555557,0.11337842576806308
383,11,3,0.2727272727272727,8,0,70815.91819170765,19.0,0.12270966225572985
384,14,0,0.0,14,0,50846.8575725757,202.5,0.11561728725846318
385,25,2,0.08,23,0,110121.61370593696,14.64,0.09520028785768231
386,31,1,0.03225806451612903,30,0,26163.470717565102,9.32258064516129,0.10779213398598071
387,15,1,0.06666666666666667,14,0,34284.12933066078,11.8,0.09201489833006109
388,20,2,0.1,18,0,67489.32019757881,22.8,0.11794905168049666
389,17,0,0.0,17,0,0.0,14.235294117647058,0.09914041807523788
390,20,0,0.0,20,0,31456.184468948457,10.0,0.0767647924401652
391,21,2,0.09523809523809523,19,0,13588.602132540573,322.8095238095238,0.14442636497800104
392,22,3,0.13636363636363635,19,0,21631.953727244665,10.272727272727273,0.09718298831172413
393,23,0,0.0,23,0,76429.89203215488,22.347826086956523,0.09240424997903926
394,30,5,0.16666666666666666,25,0,66522.50694742991,24.233333333333334,0.0772088966266135
395,23,1,0.043478260869565216,22,0,33120.324363982196,20.043478260869566,0.08240121894368686
396,24,2,0.08333333333333333,22,0,28342.29800432552,19.708333333333332,0.10792754298735298
397,27,2,0.07407407407407407,25,0,248263.8884757964,117.81481481481481,0.10686000529708746
398,11,0,0.0,11,0,0.0,14.727272727272727,0.1013981210761611
399,23,1,0.043478260869565216,22,0,198323.4052645382,24.130434782608695,0.09946297202098493
400,22,2,0.09090909090909091,20,0,206357.2541074968,87.4090909090909,0.1350160128239171
401,22,0,0.0,22,0,16379.020795855451,61.63636363636363,0.11331472502669258
402,14,0,0.0,14,0,0.0,27.5,0.07956557608464734
403,13,0,0.0,13,0,11694.63764592779,10.0,0.08637659329101857
404,83,5,0.060240963855421686,78,0,106927.4673947807,33.08433734939759,0.11832972245989923
405,23,2,0.08695652173913043,21,0,12816.498995550086,13.0,0.11222279014363039
406,48,4,0.08333333333333333,44,0,80719.29350543875,113.35416666666667,0.1160404163900877
407,24,1,0.041666666666666664,23,0,73068.66036517387,15.416666666666666,0.08776312375219525
408,20,2,0.1,18,0,16815.926817957465,195.2,0.11767522705038824
409,46,1,0.021739130434782608,45,0,8035.723764975257,232.84782608695653,0.1384197377342844
410,11,0,0.0,11,0,1166.7349567847655,328.09090909090907,0.12584388154517734
411,26,2,0.07692307692307693,24,0,34516.74926719806,17.26923076923077,0.11608893472589842
412,20,1,0.05,19,0,74108.47906811842,15.2,0.10889007282272081
413,14,1,0.07142857142857142,13,0,0.0,22.285714285714285,0.08831653531386854
414,34,1,0.029411764705882353,33,0,31208.68043120934,27.852941176470587,0.12146182637592318
415,45,1,0.022222222222222223,44,0,256856.73804280846,15.88888888888889,0.09491663190858789
416,41,1,0.024390243902439025,40,0,132884.5669480239,29.414634146341463,0.10758283728069101
417,11,0,0.0,11,0,8329.098215620439,16.90909090909091,0.07349967855159549
418,18,1,0.05555555555555555,17,0,61819.01265795627,20.833333333333332,0.10585758745280398
419,27,2,0.07407407407407407,25,0,81471.11246287405,16.85185185185185,0.11505764653030337
420,43,2,0.046511627906976744,41,0,7431.627136839158,90.62790697674419,0.0994368616058363
421,27,1,0.037037037037037035,26,0,739.598404975819,67.37037037037037,0.11478452947592103
422,24,0,0.0,24,0,18358.39524005706,21.666666666666668,0.11441568166722633
423,13,2,0.15384615384615385,11,0,175134.72852417052,22.23076923076923,0.1166821781715081
424,12,1,0.08333333333333333,11,0,140793.23571086902,44.75,0.1338860454950093
425,18,1,0.05555555555555555,17,0,29837.13429088321,82.0,0.11214077579207436
426,41,1,0.024390243902439025,40,0,74967.48215981635,23.21951219512195,0.09810812804415933
427,29,2,0.06896551724137931,27,0,29029.133128006208,208.55172413793105,0.0902234385012816
428,15,0,0.0,15,0,406230.2934742544,27.6,0.13284538765696255
429,118,9,0.07627118644067797,109,0,423733.37614071055,27.050847457627118,0.1320357943972516
430,41,3,0.07317073170731707,38,0,27194.393156964674,34.09756097560975,0.10050101861028149
431,19,1,0.05263157894736842,18,0,6349.310221240431,241.78947368421052,0.13030479522626698
432,28,1,0.03571428571428571,27,0,21022.047835763027,19.428571428571427,0.11156417869716126
433,21,0,0.0,21,0,118857.61783935002,14.047619047619047,0.11315968165524877
434,19,2,0.10526315789473684,17,0,0.028708133971291863,9.68421052631579,0.08599238743516975
435,36,2,0.05555555555555555,34,0,78591.13236978893,26.61111111111111,0.12242668276096655
436,14,0,0.0,14,0,1737.144481661083,16.571428571428573,0.10128974363113373
437,14,1,0.07142857142857142,13,0,36459.366423982356,26.071428571428573,0.10916151830479714
438,13,0,0.0,13,0,0.0,14.538461538461538,0.11348790533642884
439,25,1,0.04,24,0,9743.75828496594,20.04,0.11486272215155427
440,20,3,0.15,17,0,7593.234830967044,20.85,0.08850231866162685
441,16,3,0.1875,13,0,203489.85466569665,13.6875,0.1294085801110767
442,13,0,0.0,13,0,79754.37976919909,14.846153846153847,0.10420196246685848
443,11,0,0.0,11,0,0.0,7.2727272727272725,0.059115750984650564
444,13,1,0.07692307692307693,12,0,1887.5101229905342,19.0,0.11983500032811964
445,24,0,0.0,24,0,20122.85981031487,16.416666666666668,0.10162031523835176
446,35,1,0.02857142857142857,34,0,84398.17558832829,24.857142857142858,0.1132623443367804
447,18,0,0.0,18,0,0.0,14.88888888888889,0.12614950638975506
448,23,4,0.17391304347826086,19,0,8407.140601757681,64.95652173913044,0.09998588407527415
449,18,0,0.0,18,0,320968.37327707995,15.722222222222221,0.08834967049214235
450,15,3,0.2,12,0,17032.07806693375,18.333333333333332,0.11203919993927625
451,13,1,0.07692307692307693,12,0,472.7996597492187,10.23076923076923,0.08027333523601413
452,13,0,0.0,13,0,137970.5787323821,20.0,0.11652004873551738
453,18,1,0.05555555555555555,17,0,0.03723364042252487,27.22222222222222,0.09431613721239687
454,14,1,0.07142857142857142,13,0,207962.81368088094,29.071428571428573,0.10944362086536812
455,23,2,0.08695652173913043,21,0,13133.565203815408,12.91304347826087,0.09022272608025396
456,18,2,0.1111111111111111,16,0,0.03723364042252487,37.666666666666664,0.08872608699612801
457,29,1,0.034482758620689655,28,0,8254.787859974986,30.103448275862068,0.09259156634525616
458,47,3,0.06382978723404255,44,0,18397.70069021451,132.2127659574468,0.1243441762067683
459,29,1,0.034482758620689655,28,0,14242.773419317324,26.586206896551722,0.10899074739657937
460,20,0,0.0,20,0,145671.65369017125,18.2,0.10614361041311857
461,11,0,0.0,11,0,6626.475272389726,229.1818181818182,0.069143218119612
462,21,0,0.0,21,0,30150.65750668691,13.476190476190476,0.11633457145756837
463,15,0,0.0,15,0,35907.19764506164,16.4,0.10927223175458758
464,17,0,0.0,17,0,2654.0443305615704,84.47058823529412,0.1013589974155905
465,21,0,0.0,21,0,22077.002913104116,60.19047619047619,0.12155979323176808
466,25,1,0.04,24,0,118371.32219882574,17.44,0.12078682763200169
467,13,0,0.0,13,0,13894.744595909433,27.384615384615383,0.09343305470086762
468,21,0,0.0,21,0,12346.88404808854,24.095238095238095,0.11816635542189687
469,17,0,0.0,17,0,23142.141432510543,14.411764705882353,0.09691423119629819
470,11,1,0.09090909090909091,10,0,0.0,11.545454545454545,0.11063950272536204
471,23,4,0.17391304347826086,19,0,37934.27113859974,59.95652173913044,0.10680718090534701
472,28,4,0.14285714285714285,24,0,41746.27276512835,35.535714285714285,0.12060478474616092
473,19,2,0.10526315789473684,17,0,214717.96754387338,12.789473684210526,0.10415621913034406
474,18,2,0.1111111111111111,16,0,93838.94504474975,43.44444444444444,0.1149900064565602
475,30,2,0.06666666666666667,28,0,18303.57964698069,56.166666666666664,0.08783991935384466
476,26,0,0.0,26,0,38644.73217252338,44.23076923076923,0.12105594839188352
477,23,1,0.043478260869565216,22,0,11556.957293212936,16.652173913043477,0.09748044089099138
478,19,0,0.0,19,0,74562.77237428754,19.842105263157894,0.10809315880377524
479,22,1,0.045454545454545456,21,0,51569.12671101571,14.909090909090908,0.11301791991961435
480,40,1,0.025,39,0,116432.46332701587,45.325,0.11643925054972304
481,17,0,0.0,17,0,0.0,41.76470588235294,0.13466942699687606
482,12,1,0.08333333333333333,11,0,3887.6370093689857,187.25,0.11610903997748505
483,23,2,0.08695652173913043,21,0,697747.5283796333,69.78260869565217,0.10961389820562994
484,181,8,0.04419889502762431,173,0,341295.9994028169,18.066298342541437,0.11350549791186039
485,24,1,0.041666666666666664,23,0,366673.66928772844,72.83333333333333,0.1333557850400637
486,16,1,0.0625,15,0,50642.15997476031,49.875,0.12776229366632033
487,17,3,0.17647058823529413,14,0,27841.69745583933,17.176470588235293,0.1081647469943148
488,20,3,0.15,17,0,13389.979876523348,12.35,0.10537852277492768
489,16,1,0.0625,15,0,170552.9760460222,28.875,0.1002661450798577
490,20,1,0.05,19,0,164475.46195299653,16.15,0.08995665083420246
491,16,0,0.0,16,0,50122.487407908426,12.0,0.09932342819132191
492,21,2,0.09523809523809523,19,0,25322.58954368451,11.0,0.10872951815925144
493,26,2,0.07692307692307693,24,0,59802.80574120415,16.807692307692307,0.10833195444864148
494,17,2,0.11764705882352941,15,0,157492.54196389765,12.588235294117647,0.08014937326340853
495,21,4,0.19047619047619047,17,0,203274.08147631993,18.666666666666668,0.11666702030630581
496,12,2,0.16666666666666666,10,0,38590.291832592346,16.083333333333332,0.0996779784422442
497,63,2,0.031746031746031744,61,0,221685.03919032004,15.333333333333334,0.10613591985518106
498,33,2,0.06060606060606061,31,0,11396.871317142155,17.636363636363637,0.12440355829031423
499,15,3,0.2,12,0,14914.14698063325,20.8,0.1080724200233343
500,37,2,0.05405405405405406,35,0,309990.8738434298,32.4054054054054,0.1225784149318561
501,15,1,0.06666666666666667,14,0,47279.40782779719,121.26666666666667,0.1350744056672112
502,16,1,0.0625,15,0,3761.6875000000005,9.75,0.06680294609029301
503,21,0,0.0,21,0,111329.25226260371,14.047619047619047,0.08573854424792268
504,25,5,0.2,20,0,298133.9643702371,18.32,0.1166500791288419
505,42,2,0.047619047619047616,40,0,9997.094227390233,95.35714285714286,0.11152240371213724
506,15,0,0.0,15,0,100780.11008993503,15.533333333333333,0.1129875893181907
507,11,1,0.09090909090909091,10,0,0.0,15.909090909090908,0.14004709225019865
508,28,3,0.10714285714285714,25,0,25875.81834129192,20.821428571428573,0.10994798211046322
509,18,2,0.1111111111111111,16,0,56115.72926393556,27.666666666666668,0.13027486612827194
510,21,3,0.14285714285714285,18,0,96119.06882107153,19.238095238095237,0.10926195921900497
511,11,2,0.18181818181818182,9,0,250648.25499067912,260.45454545454544,0.16059542483801878
512,25,2,0.08,23,0,21597.174098878866,246.72,0.1165687732960632
513,27,1,0.037037037037037035,26,0,5285.4101851996675,15.74074074074074,0.09029120752101723
514,27,0,0.0,27,0,5768.322362128422,46.111111111111114,0.08924762001710136
515,16,2,0.125,14,0,19087.021174321108,20.5625,0.11348468120358254
516,18,3,0.16666666666666666,15,0,60746.798217795076,18.0,0.10666257343403261
517,22,3,0.13636363636363635,19,0,2735.636363636362,61.36363636363637,0.10250824613461264
518,16,1,0.0625,15,0,4.0,14.125,0.10675227966894549
519,30,2,0.06666666666666667,28,0,213404.86995891933,297.93333333333334,0.12159488336485569
520,19,1,0.05263157894736842,18,0,0.42105263157894735,32.36842105263158,0.09252986826965237
521,35,2,0.05714285714285714,33,0,312503.8686624941,75.0,0.12467433066810929
522,20,2,0.1,18,0,139748.2763451169,17.8,0.08879205185634036
523,19,1,0.05263157894736842,18,0,6149.866317538422,22.210526315789473,0.11966299357697438
524,15,1,0.06666666666666667,14,0,149365.5885832108,15.2,0.11169626957563249
525,16,0,0.0,16,0,137628.51836590996,17.0625,0.11862778355469444
526,21,1,0.047619047619047616,20,0,35417.02289997862,15.047619047619047,0.11967856696369224
527,14,1,0.07142857142857142,13,0,4298.905014680572,22.428571428571427,0.10503160179269562
528,23,2,0.08695652173913043,21,0,33512.84198604813,27.17391304347826,0.0976305479528467
529,29,0,0.0,29,0,35382.8645272132,16.620689655172413,0.09936320221729461
530,96,4,0.041666666666666664,92,0,292764.2893836492,28.3125,0.11357174256319573
531,15,0,0.0,15,0,4742.259514295508,8.466666666666667,0.05348663578122244
532,14,3,0.21428571428571427,11,0,12914.77768862122,16.642857142857142,0.10084676609030539
533,19,1,0.05263157894736842,18,0,51484.59140265189,50.31578947368421,0.08683009889621032
534,17,0,0.0,17,0,89265.46725639788,34.23529411764706,0.11066328800698905
535,15,1,0.06666666666666667,14,0,2709.36856941279,56.8,0.13153244609035578
536,12,1,0.08333333333333333,11,0,113793.59714154796,11.166666666666666,0.09203736949515669
537,12,0,0.0,12,0,1990.2784057763645,34.083333333333336,0.12902782595513396
538,25,2,0.08,23,0,22705.807014052807,17.04,0.09379207733397826
539,12,1,0.08333333333333333,11,0,663.940142217271,303.0833333333333,0.12984757307179476
540,11,0,0.0,11,0,28300.141849368196,328.6363636363636,0.13628470485053323
541,34,1,0.029411764705882353,33,0,246234.84538056148,25.058823529411764,0.09334372972932506
542,18,1,0.05555555555555555,17,0,52035.73011900022,14.555555555555555,0.09289647534699158
543,14,0,0.0,14,0,11780.60072722401,87.42857142857143,0.11623056342903683
544,23,2,0.08695652173913043,21,0,8779.798780056175,213.91304347826087,0.11588018879199838
545,15,2,0.13333333333333333,13,0,56465.68151926584,24.933333333333334,0.10268668601804502
546,25,2,0.08,23,0,83537.53963696393,54.92,0.0793013765615942
547,21,1,0.047619047619047616,20,0,541.6161072944811,234.76190476190476,0.12345009295132524
548,26,1,0.038461538461538464,25,0,105443.46735513468,479.2692307692308,0.15662425304903316
549,15,0,0.0,15,0,262491.1985179706,21.266666666666666,0.11494933427541706
550,17,1,0.058823529411764705,16,0,7080.235294117646,10.823529411764707,0.08371653141947838
551,20,0,0.0,20,0,7354.093028444195,76.0,0.11129695615039999
552,1668,99,0.05935251798561151,1569,0,3056.038510560558,28.664268585131893,0.10930781513396422
553,16,1,0.0625,15,0,146708.3775157144,88.5625,0.10681124458552546
554,14,1,0.07142857142857142,13,0,152444.11481166258,23.714285714285715,0.08907515533610454
555,16,1,0.0625,15,0,165.98503555431776,92.9375,0.08815049596494655
556,11,1,0.09090909090909091,10,0,0.0,10.909090909090908,0.09266276112755403
557,27,2,0.07407407407407407,25,0,1178.4947232224051,483.3333333333333,0.1428196567105528
558,17,0,0.0,17,0,7983.932244450254,51.35294117647059,0.07872470781735212
559,14,1,0.07142857142857142,13,0,306652.2826982174,21.214285714285715,0.1091757354806101
560,13,1,0.07692307692307693,12,0,3143.27166560251,130.76923076923077,0.1364213070306759
561,17,0,0.0,17,0,3878.0263178066157,13.529411764705882,0.06537435539583034
562,28,1,0.03571428571428571,27,0,93742.05726115419,25.321428571428573,0.09865617879647048
563,23,2,0.08695652173913043,21,0,29025.22933925667,15.869565217391305,0.09559850190562082
564,17,0,0.0,17,0,3425.720093122248,25.823529411764707,0.10027448276341135
565,20,1,0.05,19,0,243908.9363789347,17.25,0.1058424211556687
566,11,1,0.09090909090909091,10,0,789.9406895370583,122.9090909090909,0.09954290916269884
567,21,0,0.0,21,0,19936.27376891141,19.761904761904763,0.11967037418129371
568,13,0,0.0,13,0,32651.155959943837,102.76923076923077,0.11357100538825014
569,14,0,0.0,14,0,84834.20070426387,46.857142857142854,0.1098803867518848
570,16,3,0.1875,13,0,383.2299060384544,14.0,0.09813724179132904
571,20,1,0.05,19,0,33486.97849920173,530.6,0.15775346203102522
572,17,0,0.0,17,0,3258.197943406083,16.294117647058822,0.09920066116673877
573,20,3,0.15,17,0,8766.946036484795,39.75,0.10144502057708227
574,19,1,0.05263157894736842,18,0,4044.1151683579365,139.1578947368421,0.11477798290684975
575,22,2,0.09090909090909091,20,0,437184.9873480676,30.136363636363637,0.12474364291500661
576,26,0,0.0,26,0,25016.04037054856,68.5,0.08945395639334126
577,19,1,0.05263157894736842,18,0,71214.7628327493,45.31578947368421,0.10321604422674613
578,28,3,0.10714285714285714,25,0,36862.83177078174,15.214285714285714,0.09414220851947412
579,23,2,0.08695652173913043,21,0,67916.848361869,16.695652173913043,0.09862859494611213
580,11,0,0.0,11,0,27808.44935255542,14.454545454545455,0.11825485004095303
581,28,0,0.0,28,0,267845.6360861029,30.0,0.12308055825267497
582,33,1,0.030303030303030304,32,0,99513.29937407837,32.42424242424242,0.11429812709156913
583,12,1,0.08333333333333333,11,0,141634.13629962257,127.0,0.14065314282223218
584,14,0,0.0,14,0,0.0,199.57142857142858,0.1481906866515937
585,17,0,0.0,17,0,521.7172291267763,347.29411764705884,0.13966277856237722
586,16,1,0.0625,15,0,45439.619024743144,569.25,0.15235530699006997
587,18,1,0.05555555555555555,17,0,83288.0848004062,177.55555555555554,0.10546879225290912
588,15,3,0.2,12,0,4769.234139250637,88.33333333333333,0.09283874447147437
589,27,1,0.037037037037037035,26,0,4457.925925925935,31.85185185185185,0.1164381100905226
590,30,1,0.03333333333333333,29,0,32406.297050158253,13.833333333333334,0.08488109324301725
591,104,7,0.0673076923076923,97,0,221076.73023750487,18.53846153846154,0.11355204626946051
592,17,2,0.11764705882352941,15,0,0.004201680672268907,23.58823529411765,0.11952973943544476
593,25,1,0.04,24,0,205911.13374373384,16.28,0.10471685269946913
594,14,0,0.0,14,0,2871.472708340865,17.142857142857142,0.11234506956838661
595,14,2,0.14285714285714285,12,0,0.016806722689075633,14.785714285714286,0.10710742006035298
596,23,0,0.0,23,0,307.319206134935,127.1304347826087,0.1254229048953332
597,23,5,0.21739130434782608,18,0,134025.60368287907,23.217391304347824,0.09984850727371705
598,18,0,0.0,18,0,146158.22258442873,13.38888888888889,0.0817055648074164
599,12,2,0.16666666666666666,10,0,6317.438864544497,597.9166666666666,0.1676934540455769
600,24,2,0.08333333333333333,22,0,57010.61187001285,42.166666666666664,0.11090029151123644
601,22,0,0.0,22,0,129471.18596301448,17.863636363636363,0.10053211400324293
602,12,1,0.08333333333333333,11,0,41540.46038304996,17.166666666666668,0.1123410142033754
603,22,2,0.09090909090909091,20,0,6663.770954855316,13.545454545454545,0.11852552779885164
604,17,0,0.0,17,0,376798.18251953187,24.647058823529413,0.09282257414810573
605,22,2,0.09090909090909091,20,0,741.3917559511339,128.95454545454547,0.11699287345962128
606,22,3,0.13636363636363635,19,0,21537.533898740905,430.3636363636364,0.13679574443074563
607,14,2,0.14285714285714285,12,0,27073.58718802266,18.928571428571427,0.09157913010500465
608,20,4,0.2,16,0,5172.068011919544,16.15,0.10462523657881176
609,21,2,0.09523809523809523,19,0,96411.62374474629,76.47619047619048,0.1194416162726365
610,33,1,0.030303030303030304,32,0,277024.2664881799,150.03030303030303,0.11355263128433885
611,16,2,0.125,14,0,51331.286375309115,37.1875,0.10688722074456845
612,42,0,0.0,42,0,190848.1445201417,35.07142857142857,0.10928082645303454
613,47,2,0.0425531914893617,45,0,348158.61047685036,42.851063829787236,0.12371052656578603
614,16,0,0.0,16,0,69379.32004514881,13.875,0.09551702814516516
615,26,0,0.0,26,0,87305.39265134318,20.153846153846153,0.11099917697833475
616,13,0,0.0,13,0,0.0,19.153846153846153,0.09917671478850677
617,55,4,0.07272727272727272,51,0,24182.41800221456,14.090909090909092,0.09153090383642595
618,25,2,0.08,23,0,85486.88947314637,16.32,0.1067936805896545
619,13,2,0.15384615384615385,11,0,5.6410256410256405,17.0,0.106263172282076
620,16,0,0.0,16,0,147183.9323108604,20.375,0.12987786865170026
621,15,0,0.0,15,0,18422.835707127826,45.666666666666664,0.12094865879601382
622,11,1,0.09090909090909091,10,0,25363.99568303119,34.54545454545455,0.1350919949280048
623,24,0,0.0,24,0,65335.95197272039,28.125,0.1089484796643107
624,40,1,0.025,39,0,38197.388499934554,50.175,0.09534715929552662
625,28,1,0.03571428571428571,27,0,238779.54343329385,18.142857142857142,0.08846874352940794
626,14,1,0.07142857142857142,13,0,1172.8471373402979,426.5,0.14682249706715042
627,17,1,0.058823529411764705,16,0,43184.71832698731,10.117647058823529,0.09211686542343636
628,15,1,0.06666666666666667,14,0,0.0,9.2,0.08839010174656693
629,30,1,0.03333333333333333,29,0,71512.90523474969,50.2,0.10690053435678307
630,24,4,0.16666666666666666,20,0,0.0,39.583333333333336,0.09272894160680067
631,54,4,0.07407407407407407,50,0,76729.22705991314,17.74074074074074,0.10329394319716233
632,42,3,0.07142857142857142,39,0,385342.07260848087,146.71428571428572,0.1257120357737922
633,16,2,0.125,14,0,14185.168723979414,137.625,0.11599247404756259
634,18,1,0.05555555555555555,17,0,30596.189629598786,455.1666666666667,0.1304027654190688
635,28,0,0.0,28,0,54287.19141476791,14.25,0.11792694511392342
636,19,2,0.10526315789473684,17,0,754.0671762424755,12.052631578947368,0.0961255718283306
637,15,1,0.06666666666666667,14,0,18263.588049746086,19.6,0.11831151780591634
638,11,0,0.0,11,0,0.0,34.18181818181818,0.12722575019982277
639,18,0,0.0,18,0,147.66030938161578,86.16666666666667,0.10238391114545661
640,60,4,0.06666666666666667,56,0,275326.3171749273,16.25,0.10449618227607352
641,14,1,0.07142857142857142,13,0,106739.13112241977,22.214285714285715,0.10680696003715069
642,43,2,0.046511627906976744,41,0,85533.38364135993,13.55813953488372,0.09909565219736627
643,23,1,0.043478260869565216,22,0,29300.139042858304,15.434782608695652,0.10905927297192465
644,17,1,0.058823529411764705,16,0,93489.87526148306,15.117647058823529,0.10981159072567998
645,37,4,0.10810810810810811,33,0,4890.223470876586,28.91891891891892,0.09500458700156282
646,18,0,0.0,18,0,37409.27662207406,22.166666666666668,0.12243572526132354
647,13,0,0.0,13,0,3.2884615384615383,14.615384615384615,0.06374081700108668
648,10,0,0.0,10,0,1578.3548202374327,587.9,0.17405510208100217
649,15,0,0.0,15,0,38816.43077194125,32.86666666666667,0.09474843471892982
650,15,3,0.2,12,0,88712.60061909001,18.266666666666666,0.09208309986318101
651,17,1,0.058823529411764705,16,0,69834.22559872872,17.58823529411765,0.10485959769384806
652,37,3,0.08108108108108109,34,0,1046.2938408220161,141.1891891891892,0.12633779493386338
653,20,3,0.15,17,0,0.011764705882352943,64.35,0.12059737322422948
654,14,0,0.0,14,0,14863.559583705326,32.5,0.08647059803426727
655,18,0,0.0,18,0,164511.67415124323,22.5,0.10884297982085779
656,23,1,0.043478260869565216,22,0,138532.44308341562,132.04347826086956,0.1372253165938908
657,21,0,0.0,21,0,466549.0697835777,71.95238095238095,0.10315718162334452
658,18,2,0.1111111111111111,16,0,67435.10725165403,37.166666666666664,0.11072238433712861
659,15,0,0.0,15,0,514662.00001637934,68.13333333333334,0.12850855141816195
660,23,1,0.043478260869565216,22,0,37532.04462627437,17.47826086956522,0.11276291417833406
661,27,0,0.0,27,0,135265.38174480785,18.703703703703702,0.1082934386650991
662,25,0,0.0,25,0,141155.94645888693,19.12,0.10964822679376379
663,11,0,0.0,11,0,1581.5280324271241,123.0,0.11577795465826902
664,19,0,0.0,19,0,132534.6509815375,86.73684210526316,0.09560435735604589
665,33,1,0.030303030303030304,32,0,57092.37429050932,65.3030303030303,0.09660437635159183
666,23,2,0.08695652173913043,21,0,12715.74339339396,30.91304347826087,0.10059196278750482
667,17,2,0.11764705882352941,15,0,236971.03330934813,226.23529411764707,0.12593884074430753
668,13,1,0.07692307692307693,12,0,63905.05640894248,19.923076923076923,0.10089394755675798
669,25,2,0.08,23,0,61979.8352529083,15.44,0.10289439598516054
670,17,0,0.0,17,0,22990.121848739494,21.705882352941178,0.09950296983259264
671,14,0,0.0,14,0,34936.26270277503,16.285714285714285,0.12374384765079346
672,15,0,0.0,15,0,19202.414821107683,13.0,0.10824163608636346
673,26,1,0.038461538461538464,25,0,173253.07979515116,26.076923076923077,0.10138113583587119
674,25,2,0.08,23,0,93993.40755553941,16.44,0.09259852388102856
675,15,1,0.06666666666666667,14,0,259101.93406275986,243.26666666666668,0.1081235325348441
676,16,3,0.1875,13,0,2.625,29.3125,0.0879127535474536
677,23,1,0.043478260869565216,22,0,71061.7070437623,87.78260869565217,0.12260161889306097
678,19,1,0.05263157894736842,18,0,0.03527397513712882,42.1578947368421,0.12555125933251957
679,11,0,0.0,11,0,3304.8246458330336,117.9090909090909,0.0865937354063835
680,22,2,0.09090909090909091,20,0,120.80729858495837,71.4090909090909,0.1111174441096618
681,15,0,0.0,15,0,0.0,11.466666666666667,0.10818393751254313
682,20,1,0.05,19,0,184650.58917467232,12.2,0.09487822313593622
