,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC,Min BC,Min DC,Min CC,Max BC,Max DC,Max CC
586,41,4,0.0975609756097561,37,0,16966.1696025976,17.634146341463413,0.06799545359231055,0.0,0.0,0.0,562079.8956550591,78.0,0.1187448567399527
587,30,5,0.16666666666666666,25,0,131004.19189579456,13.566666666666666,0.05730402450227976,0.0,1.0,2.6780214777322515e-05,3860349.85190908,99.0,0.11855709024704733
588,20,3,0.15,17,0,166750.8395681105,23.7,0.08500940100838873,0.0,0.0,0.0,2549780.8675567764,112.0,0.13282443389696733
589,25,3,0.12,22,0,4218.5462149696095,2.24,0.018535799108307275,0.0,0.0,0.0,105419.65537424023,14.0,0.10808283591885587
590,13,1,0.07692307692307693,12,0,0.0,10.076923076923077,0.028348116355112894,0.0,0.0,0.0,0.0,27.0,0.10193333063301963
591,23,4,0.17391304347826086,19,0,4112.488042899119,12.608695652173912,0.05661498889175648,0.0,0.0,0.0,93768.0,42.0,0.11492025563086039
592,21,1,0.047619047619047616,20,0,653666.4512574936,12.904761904761905,0.0535728292672966,0.0,0.0,0.0,12410615.64141156,144.0,0.13813681096759814
593,27,3,0.1111111111111111,24,0,193850.77778831328,15.814814814814815,0.05614944231474587,0.0,0.0,0.0,2456312.541689995,78.0,0.12867075785649362
594,18,1,0.05555555555555555,17,0,822287.501158991,16.055555555555557,0.06098716169521908,0.0,0.0,0.0,9397659.120942205,60.0,0.12916409614206587
595,33,3,0.09090909090909091,30,0,9552.090099491186,12.06060606060606,0.06630496268351879,0.0,0.0,0.0,221446.80661654245,42.0,0.11849687311042419
596,20,1,0.05,19,0,140798.2234738053,6.15,0.042751812750257474,0.0,0.0,0.0,1986162.6685244667,31.0,0.11048354595394017
597,13,1,0.07692307692307693,12,0,1.0417359969116597,16.23076923076923,0.06817842684332205,0.0,1.0,5.356042955464503e-05,13.542567959851578,34.0,0.1256042570957754
598,32,5,0.15625,27,0,22740.210144275392,15.8125,0.04982636637023255,0.0,0.0,0.0,410200.1173395025,78.0,0.118634333286455
599,36,3,0.08333333333333333,33,0,15258.009557603735,5.972222222222222,0.03764434420906869,0.0,0.0,0.0,213221.7556695382,34.0,0.1198539083250179
600,24,1,0.041666666666666664,23,0,491236.72698901145,18.333333333333332,0.05384325458841468,0.0,0.0,0.0,5066536.341833361,139.0,0.12354329543410547
601,28,2,0.07142857142857142,26,0,86894.38633995697,16.25,0.06029588391717966,0.0,1.0,2.6780214777322515e-05,1165109.8595980755,73.0,0.12038392084988023
602,19,0,0.0,19,0,8221.789473688248,9.052631578947368,0.04414946828776326,0.0,0.0,0.0,156213.33333341006,27.0,0.10743011128645723
603,31,5,0.16129032258064516,26,0,12947.34482151567,11.709677419354838,0.05830496410354692,0.0,0.0,0.0,401323.8619816056,42.0,0.12496251446198334
604,17,1,0.058823529411764705,16,0,5515.803921568628,10.294117647058824,0.04585830206581942,0.0,0.0,0.0,93768.0,25.0,0.12303917045018876
605,12,2,0.16666666666666666,10,0,228730.2791617205,11.0,0.05491910580302035,0.0,0.0,0.0,2733026.69277356,31.0,0.12479031632843082
606,19,3,0.15789473684210525,16,0,4935.1578947368425,9.842105263157896,0.047167557891662173,0.0,0.0,0.0,93768.0,32.0,0.11824668484706678
607,13,1,0.07692307692307693,12,0,3417.020607230428,15.384615384615385,0.05470221533159143,0.0,0.0,0.0,44421.267893995566,42.0,0.1235976246540905
608,21,1,0.047619047619047616,20,0,319879.0722665529,18.80952380952381,0.07873038157233662,0.0,0.0,0.0,2744135.3725660155,59.0,0.13278505674061433
609,19,0,0.0,19,0,366912.28863695404,22.0,0.06277484230351627,0.0,0.0,0.0,3593847.8754893113,56.0,0.1277989420694358
610,14,2,0.14285714285714285,12,0,30816.940318949266,14.285714285714286,0.05762470123374792,0.0,0.0,0.0,421830.0,35.0,0.11917710996202369
611,21,2,0.09523809523809523,19,0,54531.1033739774,14.428571428571429,0.05011671149017476,0.0,1.0,2.6780214777322515e-05,922625.4380531821,60.0,0.10963665644110543
612,33,3,0.09090909090909091,30,0,36907.69696969697,10.212121212121213,0.049481972783562506,0.0,0.0,0.0,1217954.0,30.0,0.12307101398046338
613,23,5,0.21739130434782608,18,0,50728.33089725762,12.434782608695652,0.05667119737163122,0.0,0.0,0.0,745631.9745964274,40.0,0.11580648075787099
614,26,3,0.11538461538461539,23,0,366365.13241820264,23.423076923076923,0.06720986583256353,0.0,0.0,0.0,6765977.7907503825,119.0,0.1298572641305695
615,22,1,0.045454545454545456,21,0,116887.83514353569,11.272727272727273,0.05254646706619952,0.0,0.0,0.0,1424129.5308280813,46.0,0.11539624883000146
616,17,0,0.0,17,0,8059.233903208943,7.411764705882353,0.04802467014114834,0.0,0.0,0.0,103142.79999993299,28.0,0.1026645215325227
617,30,4,0.13333333333333333,26,0,54954.664266229345,13.733333333333333,0.06825612661955228,0.0,1.0,2.6780214777322515e-05,844262.4240162728,64.0,0.1351460746716481
618,30,4,0.13333333333333333,26,0,57446.06781874013,12.866666666666667,0.06498863974205678,0.0,0.0,0.0,679494.0,42.0,0.11240978030565513
619,31,2,0.06451612903225806,29,0,207920.4965887199,19.29032258064516,0.05846769332257542,0.0,0.0,0.0,2829812.727966964,125.0,0.12339202103401552
620,22,3,0.13636363636363635,19,0,14917.363636363636,11.772727272727273,0.06667579093564116,0.0,1.0,2.6780214777322515e-05,187528.0,32.0,0.12621875942955862
621,18,2,0.1111111111111111,16,0,72062.31678609947,21.555555555555557,0.06746745700603814,0.0,0.0,0.0,1110223.1968307903,112.0,0.12438588365918969
622,13,3,0.23076923076923078,10,0,10820.0,9.538461538461538,0.05011287076961188,0.0,1.0,2.6780214777322515e-05,93770.0,20.0,0.11208824487124225
623,12,1,0.08333333333333333,11,0,567.5571705885452,15.583333333333334,0.05743099720999514,0.0,0.0,0.0,6810.6860470625425,78.0,0.11008807405931252
624,15,2,0.13333333333333333,13,0,0.0,14.066666666666666,0.07037637176874662,0.0,1.0,5.356042955464503e-05,0.0,37.0,0.10655751058257253
625,32,4,0.125,28,0,84511.22013496674,9.15625,0.04462129613358365,0.0,0.0,0.0,1154967.736164731,43.0,0.11758658710935531
626,20,2,0.1,18,0,188246.82819060524,17.95,0.041474517754841095,0.0,0.0,0.0,2992640.0,149.0,0.11843351244209846
627,21,4,0.19047619047619047,17,0,93801.8026687797,16.857142857142858,0.07318970951936782,0.0,1.0,2.6780214777322515e-05,875616.6118614204,43.0,0.1294313690915203
628,19,1,0.05263157894736842,18,0,33082.32940448934,12.473684210526315,0.07268883673010283,0.0,0.0,0.0,515546.0,53.0,0.1256042570957754
629,14,0,0.0,14,0,939.2557018866756,16.642857142857142,0.07533953126960716,0.0,0.0,0.0,13149.57982641346,42.0,0.11905659899552559
630,20,1,0.05,19,0,113611.25141836202,15.7,0.07480147213165292,0.0,0.0,0.0,2272225.0283672404,71.0,0.12168353027997411
631,14,1,0.07142857142857142,13,0,19981.77862636806,15.357142857142858,0.06653163152517202,0.0,2.0,8.034064433196755e-05,279740.1288393283,23.0,0.12006061716031889
632,13,0,0.0,13,0,0.6153846153846154,11.384615384615385,0.047916515662529406,0.0,1.0,2.6780214777322515e-05,4.0,24.0,0.10942714287696517
633,23,4,0.17391304347826086,19,0,36681.084593311236,6.739130434782608,0.03289328417429201,0.0,0.0,0.0,562368.0,35.0,0.11048084890776942
634,16,2,0.125,14,0,7145.72328629753,14.875,0.04858908661670098,0.0,1.0,2.6780214777322515e-05,93768.0,75.0,0.11616124740973281
635,19,2,0.10526315789473684,17,0,31510.718099464906,9.894736842105264,0.04725453353520719,0.0,0.0,0.0,370475.195349769,27.0,0.11940991300875746
636,14,2,0.14285714285714285,12,0,22460.37400283153,8.214285714285714,0.03204733217343936,0.0,1.0,5.356042955464503e-05,220673.23603964146,26.0,0.10743460237514181
637,20,3,0.15,17,0,4688.4,10.6,0.042710911406481505,0.0,0.0,0.0,93768.0,36.0,0.1252610259419075
