,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC,Min BC,Min DC,Min CC,Max BC,Max DC,Max CC
345,13,2,0.15384615384615385,11,0,257796.3447007965,39.23076923076923,0.16654560223007236,0.0,5.0,0.00023046784973496196,2815449.3607576326,104.0,0.20319486971248193
346,15,1,0.06666666666666667,14,0,22731.40281923692,21.0,0.1255250884596286,0.0,1.0,0.0002765614196819544,340971.0422885538,53.0,0.1793822729982885
347,36,4,0.1111111111111111,32,0,6225.205066506674,19.5,0.13568473085458965,0.0,4.0,0.00018437427978796957,203034.06237711417,60.0,0.1947998039193943
348,32,3,0.09375,29,0,31830.65678133665,28.03125,0.14795828686769164,0.0,1.0,9.218713989398479e-05,856581.9476354441,108.0,0.21138866025013228
349,20,2,0.1,18,0,5242.5444059879765,17.4,0.10990072591615563,0.0,3.0,0.0001382807098409772,104322.0,56.0,0.1871053603895071
350,11,0,0.0,11,0,126250.74511035647,33.81818181818182,0.1218670207158221,0.0,5.0,0.0002765614196819544,629007.8070118305,253.0,0.22645780060505546
351,25,4,0.16,21,0,893.0872229704067,18.84,0.1360966278861989,0.0,1.0,9.218713989398479e-05,13487.610858462676,102.0,0.19914829325751815
352,11,2,0.18181818181818182,9,0,0.0,13.090909090909092,0.10788957161549054,0.0,1.0,4.6093569946992393e-05,0.0,26.0,0.19404008311473603
353,13,4,0.3076923076923077,9,0,34306.728452696065,26.692307692307693,0.13862290688746823,0.0,5.0,0.0009218713989398478,237301.38791722656,153.0,0.19564391985570104
354,13,0,0.0,13,0,2674.1282051282033,22.0,0.12391571150181731,0.0,3.0,0.00029960820465545055,34763.66666666664,101.0,0.18201059420462037
355,21,4,0.19047619047619047,17,0,110105.76224333083,42.857142857142854,0.1526282405196063,0.0,2.0,0.0003226549896289468,1743519.7825685574,299.0,0.23140770128438534
356,26,6,0.23076923076923078,20,0,37404.27590802431,18.846153846153847,0.10073005903234303,0.0,3.0,0.00018437427978796957,912012.2250917595,73.0,0.19484545850296334
357,38,7,0.18421052631578946,31,0,80912.89707273307,24.289473684210527,0.1328084467438239,0.0,0.0,0.0,1775232.9119021688,273.0,0.2316637035085816
